siteid,UNIT_NAME,Category,month,year,userdays,daysinmonth,UNIT_CODE,ForestName,MultiPart,NVUM_year,old_siteid,RSL_TYPE,notes,POI
NAT_059,Carson National Forest,USFS ownership,11,2022,502756.828982496,30,A03002,Carson National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_059,Carson National Forest,USFS ownership,12,2017,541000.998294648,31,A03002,Carson National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_059,Carson National Forest,USFS ownership,12,2018,834863.932187784,31,A03002,Carson National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_059,Carson National Forest,USFS ownership,12,2022,882755.3890239119,31,A03002,Carson National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_132,Chattahoochee-Oconee National Forests,USFS ownership,1,2019,6311999.632489848,31,A08003,Chattahoochee-Oconee National Forests,no,FY19,NA,NA,NA,NA
NAT_132,Chattahoochee-Oconee National Forests,USFS ownership,2,2019,4855656.776474448,28,A08003,Chattahoochee-Oconee National Forests,no,FY19,NA,NA,NA,NA
NAT_132,Chattahoochee-Oconee National Forests,USFS ownership,3,2019,6382510.890145488,31,A08003,Chattahoochee-Oconee National Forests,no,FY19,NA,NA,NA,NA
NAT_132,Chattahoochee-Oconee National Forests,USFS ownership,4,2019,6868950.143406096,30,A08003,Chattahoochee-Oconee National Forests,no,FY19,NA,NA,NA,NA
NAT_132,Chattahoochee-Oconee National Forests,USFS ownership,5,2019,7602737.795743008,31,A08003,Chattahoochee-Oconee National Forests,no,FY19,NA,NA,NA,NA
NAT_132,Chattahoochee-Oconee National Forests,USFS ownership,6,2019,8723583.58748832,30,A08003,Chattahoochee-Oconee National Forests,no,FY19,NA,NA,NA,NA
NAT_132,Chattahoochee-Oconee National Forests,USFS ownership,7,2019,7716647.110065912,31,A08003,Chattahoochee-Oconee National Forests,no,FY19,NA,NA,NA,NA
NAT_132,Chattahoochee-Oconee National Forests,USFS ownership,8,2019,7915298.67853428,31,A08003,Chattahoochee-Oconee National Forests,no,FY19,NA,NA,NA,NA
NAT_132,Chattahoochee-Oconee National Forests,USFS ownership,9,2019,7478290.549400112,30,A08003,Chattahoochee-Oconee National Forests,no,FY19,NA,NA,NA,NA
NAT_132,Chattahoochee-Oconee National Forests,USFS ownership,10,2018,7401918.646344552,31,A08003,Chattahoochee-Oconee National Forests,no,FY19,NA,NA,NA,NA
NAT_132,Chattahoochee-Oconee National Forests,USFS ownership,11,2018,6689514.314027088,30,A08003,Chattahoochee-Oconee National Forests,no,FY19,NA,NA,NA,NA
NAT_132,Chattahoochee-Oconee National Forests,USFS ownership,12,2018,7169180.693851752,31,A08003,Chattahoochee-Oconee National Forests,no,FY19,NA,NA,NA,NA
NAT_122,Chequamegon-Nicolet National Forest,USFS ownership,1,2021,737952.763648968,31,A09013,Chequamegon-Nicolet National Forest,no,FY21,NA,NA,NA,NA
NAT_122,Chequamegon-Nicolet National Forest,USFS ownership,2,2021,99011.007327984,28,A09013,Chequamegon-Nicolet National Forest,no,FY21,NA,NA,NA,NA
NAT_122,Chequamegon-Nicolet National Forest,USFS ownership,3,2021,85653.451887144,31,A09013,Chequamegon-Nicolet National Forest,no,FY21,NA,NA,NA,NA
NAT_122,Chequamegon-Nicolet National Forest,USFS ownership,4,2021,625142.512517184,30,A09013,Chequamegon-Nicolet National Forest,no,FY21,NA,NA,NA,NA
NAT_122,Chequamegon-Nicolet National Forest,USFS ownership,5,2021,1238347.081158168,31,A09013,Chequamegon-Nicolet National Forest,no,FY21,NA,NA,NA,NA
NAT_122,Chequamegon-Nicolet National Forest,USFS ownership,6,2021,1352055.118541976,30,A09013,Chequamegon-Nicolet National Forest,no,FY21,NA,NA,NA,NA
NAT_122,Chequamegon-Nicolet National Forest,USFS ownership,7,2021,1811819.531073072,31,A09013,Chequamegon-Nicolet National Forest,no,FY21,NA,NA,NA,NA
NAT_122,Chequamegon-Nicolet National Forest,USFS ownership,8,2021,1562268.440474424,31,A09013,Chequamegon-Nicolet National Forest,no,FY21,NA,NA,NA,NA
NAT_122,Chequamegon-Nicolet National Forest,USFS ownership,9,2021,1227193.345546704,30,A09013,Chequamegon-Nicolet National Forest,no,FY21,NA,NA,NA,NA
NAT_122,Chequamegon-Nicolet National Forest,USFS ownership,10,2020,1581596.196891096,31,A09013,Chequamegon-Nicolet National Forest,no,FY21,NA,NA,NA,NA
NAT_122,Chequamegon-Nicolet National Forest,USFS ownership,11,2020,1137878.438571888,30,A09013,Chequamegon-Nicolet National Forest,no,FY21,NA,NA,NA,NA
NAT_122,Chequamegon-Nicolet National Forest,USFS ownership,12,2020,750428.699894592,31,A09013,Chequamegon-Nicolet National Forest,no,FY21,NA,NA,NA,NA
NAT_120,Cherokee National Forest,USFS ownership,1,2022,5101072.20175716,31,A08004,Cherokee National Forest,no,FY22,NA,NA,NA,NA
NAT_120,Cherokee National Forest,USFS ownership,2,2022,4077819.61333884,28,A08004,Cherokee National Forest,no,FY22,NA,NA,NA,NA
NAT_120,Cherokee National Forest,USFS ownership,3,2022,5134210.213966079,31,A08004,Cherokee National Forest,no,FY22,NA,NA,NA,NA
NAT_120,Cherokee National Forest,USFS ownership,4,2022,10997727.627682775,30,A08004,Cherokee National Forest,no,FY22,NA,NA,NA,NA
NAT_120,Cherokee National Forest,USFS ownership,5,2022,17225473.16346602,31,A08004,Cherokee National Forest,no,FY22,NA,NA,NA,NA
NAT_120,Cherokee National Forest,USFS ownership,6,2022,8622654.417596472,30,A08004,Cherokee National Forest,no,FY22,NA,NA,NA,NA
NAT_120,Cherokee National Forest,USFS ownership,7,2022,7836199.824083809,31,A08004,Cherokee National Forest,no,FY22,NA,NA,NA,NA
NAT_120,Cherokee National Forest,USFS ownership,8,2022,6419665.710687792,31,A08004,Cherokee National Forest,no,FY22,NA,NA,NA,NA
NAT_120,Cherokee National Forest,USFS ownership,9,2022,6074967.763740288,30,A08004,Cherokee National Forest,no,FY22,NA,NA,NA,NA
NAT_120,Cherokee National Forest,USFS ownership,10,2021,3568684.141339608,31,A08004,Cherokee National Forest,no,FY22,NA,NA,NA,NA
NAT_120,Cherokee National Forest,USFS ownership,11,2021,3755453.460730536,30,A08004,Cherokee National Forest,no,FY22,NA,NA,NA,NA
NAT_120,Cherokee National Forest,USFS ownership,12,2021,4614140.2684315685,31,A08004,Cherokee National Forest,no,FY22,NA,NA,NA,NA
NAT_128,Chippewa National Forest,USFS ownership,1,2021,1004630.749405488,31,A09003,Chippewa National Forest,no,FY21,NA,NA,NA,NA
NAT_128,Chippewa National Forest,USFS ownership,2,2021,121779.934633536,28,A09003,Chippewa National Forest,no,FY21,NA,NA,NA,NA
NAT_128,Chippewa National Forest,USFS ownership,3,2021,127614.883142304,31,A09003,Chippewa National Forest,no,FY21,NA,NA,NA,NA
NAT_128,Chippewa National Forest,USFS ownership,4,2021,823718.95802676,30,A09003,Chippewa National Forest,no,FY21,NA,NA,NA,NA
NAT_128,Chippewa National Forest,USFS ownership,5,2021,1648268.556161856,31,A09003,Chippewa National Forest,no,FY21,NA,NA,NA,NA
NAT_128,Chippewa National Forest,USFS ownership,6,2021,1861443.587288112,30,A09003,Chippewa National Forest,no,FY21,NA,NA,NA,NA
NAT_128,Chippewa National Forest,USFS ownership,7,2021,2151047.76664284,31,A09003,Chippewa National Forest,no,FY21,NA,NA,NA,NA
NAT_128,Chippewa National Forest,USFS ownership,8,2021,1943309.030090112,31,A09003,Chippewa National Forest,no,FY21,NA,NA,NA,NA
NAT_128,Chippewa National Forest,USFS ownership,9,2021,1532244.726570864,30,A09003,Chippewa National Forest,no,FY21,NA,NA,NA,NA
NAT_128,Chippewa National Forest,USFS ownership,10,2020,1911782.282577744,31,A09003,Chippewa National Forest,no,FY21,NA,NA,NA,NA
NAT_128,Chippewa National Forest,USFS ownership,11,2020,1221392.714726832,30,A09003,Chippewa National Forest,no,FY21,NA,NA,NA,NA
NAT_128,Chippewa National Forest,USFS ownership,12,2020,1010318.713414248,31,A09003,Chippewa National Forest,no,FY21,NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,1,2018,602773.498183272,31,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,1,2019,357732.822399576,31,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,2,2018,632397.362107368,28,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,2,2019,248371.287745968,28,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,3,2018,1049309.073495312,31,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,3,2019,278200.11741801596,31,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,4,2018,614042.034646704,30,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,4,2019,281362.485448512,30,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,5,2018,838946.144677584,31,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,5,2019,399107.36333328,31,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,6,2018,1269117.165048096,30,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,6,2019,679210.479338592,30,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,7,2018,1355786.613661032,31,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,7,2019,654446.525321736,31,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,8,2018,979411.677038808,31,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,8,2019,681739.63893432,31,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,9,2018,544879.29794436,30,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,9,2019,526378.753044072,30,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,10,2017,358135.703767416,31,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,10,2018,306675.28923852,31,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,10,2022,936435.059938752,31,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,11,2017,232509.650560752,30,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,11,2018,268740.65143332,30,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,11,2022,272540.734365312,30,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,12,2017,292252.566728184,31,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,12,2018,397881.00649284,31,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_135,Chugach National Forest,USFS Administrative,12,2022,405328.677226608,31,A10004,Chugach National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_060,Cibola National Forest,USFS ownership,1,2021,505662.472326072,31,A03003,Cibola National Forest,no,FY21,NA,NA,NA,NA
NAT_060,Cibola National Forest,USFS ownership,2,2021,58378.34580144,28,A03003,Cibola National Forest,no,FY21,NA,NA,NA,NA
NAT_060,Cibola National Forest,USFS ownership,3,2021,69275.007744288,31,A03003,Cibola National Forest,no,FY21,NA,NA,NA,NA
NAT_060,Cibola National Forest,USFS ownership,4,2021,508980.8477600879,30,A03003,Cibola National Forest,no,FY21,NA,NA,NA,NA
NAT_060,Cibola National Forest,USFS ownership,5,2021,851609.077649568,31,A03003,Cibola National Forest,no,FY21,NA,NA,NA,NA
NAT_060,Cibola National Forest,USFS ownership,6,2021,904718.91811608,30,A03003,Cibola National Forest,no,FY21,NA,NA,NA,NA
NAT_060,Cibola National Forest,USFS ownership,7,2021,760135.948738608,31,A03003,Cibola National Forest,no,FY21,NA,NA,NA,NA
NAT_060,Cibola National Forest,USFS ownership,8,2021,752509.168831776,31,A03003,Cibola National Forest,no,FY21,NA,NA,NA,NA
NAT_060,Cibola National Forest,USFS ownership,9,2021,690701.435757864,30,A03003,Cibola National Forest,no,FY21,NA,NA,NA,NA
NAT_060,Cibola National Forest,USFS ownership,10,2020,1092600.59849148,31,A03003,Cibola National Forest,no,FY21,NA,NA,NA,NA
NAT_060,Cibola National Forest,USFS ownership,11,2020,621507.009615552,30,A03003,Cibola National Forest,no,FY21,NA,NA,NA,NA
NAT_060,Cibola National Forest,USFS ownership,12,2020,619990.326144816,31,A03003,Cibola National Forest,no,FY21,NA,NA,NA,NA
NAT_076,Cleveland National Forest,USFS ownership,1,2019,2363073.539850312,31,A05002,Cleveland National Forest,no,FY19,NA,NA,NA,NA
NAT_076,Cleveland National Forest,USFS ownership,2,2019,1730439.300432768,28,A05002,Cleveland National Forest,no,FY19,NA,NA,NA,NA
NAT_076,Cleveland National Forest,USFS ownership,3,2019,1902563.793834936,31,A05002,Cleveland National Forest,no,FY19,NA,NA,NA,NA
NAT_076,Cleveland National Forest,USFS ownership,4,2019,1629192.158582232,30,A05002,Cleveland National Forest,no,FY19,NA,NA,NA,NA
NAT_076,Cleveland National Forest,USFS ownership,5,2019,1741111.840447248,31,A05002,Cleveland National Forest,no,FY19,NA,NA,NA,NA
NAT_076,Cleveland National Forest,USFS ownership,6,2019,1970599.42124304,30,A05002,Cleveland National Forest,no,FY19,NA,NA,NA,NA
NAT_076,Cleveland National Forest,USFS ownership,7,2019,2280807.156580344,31,A05002,Cleveland National Forest,no,FY19,NA,NA,NA,NA
NAT_076,Cleveland National Forest,USFS ownership,8,2019,6001470.147001416,31,A05002,Cleveland National Forest,no,FY19,NA,NA,NA,NA
NAT_076,Cleveland National Forest,USFS ownership,9,2019,5467563.652379881,30,A05002,Cleveland National Forest,no,FY19,NA,NA,NA,NA
NAT_076,Cleveland National Forest,USFS ownership,10,2018,1636636.077844896,31,A05002,Cleveland National Forest,no,FY19,NA,NA,NA,NA
NAT_076,Cleveland National Forest,USFS ownership,11,2018,1904233.005172392,30,A05002,Cleveland National Forest,no,FY19,NA,NA,NA,NA
NAT_076,Cleveland National Forest,USFS ownership,12,2018,2313153.484780848,31,A05002,Cleveland National Forest,no,FY19,NA,NA,NA,NA
NAT_108,Columbia River Gorge National Scenic Area,USFS ownership,1,2021,2498257.534629984,31,A06022,Columbia River Gorge National Scenic Area,no,FY21,NA,NA,NA,NA
NAT_108,Columbia River Gorge National Scenic Area,USFS ownership,2,2021,277994.38264896,28,A06022,Columbia River Gorge National Scenic Area,no,FY21,NA,NA,NA,NA
NAT_108,Columbia River Gorge National Scenic Area,USFS ownership,3,2021,416443.898310672,31,A06022,Columbia River Gorge National Scenic Area,no,FY21,NA,NA,NA,NA
NAT_108,Columbia River Gorge National Scenic Area,USFS ownership,4,2021,2954165.6298054717,30,A06022,Columbia River Gorge National Scenic Area,no,FY21,NA,NA,NA,NA
NAT_108,Columbia River Gorge National Scenic Area,USFS ownership,5,2021,3623468.728815744,31,A06022,Columbia River Gorge National Scenic Area,no,FY21,NA,NA,NA,NA
NAT_108,Columbia River Gorge National Scenic Area,USFS ownership,6,2021,3980745.260520864,30,A06022,Columbia River Gorge National Scenic Area,no,FY21,NA,NA,NA,NA
NAT_108,Columbia River Gorge National Scenic Area,USFS ownership,7,2021,4356777.36511668,31,A06022,Columbia River Gorge National Scenic Area,no,FY21,NA,NA,NA,NA
NAT_108,Columbia River Gorge National Scenic Area,USFS ownership,8,2021,4137787.50957312,31,A06022,Columbia River Gorge National Scenic Area,no,FY21,NA,NA,NA,NA
NAT_108,Columbia River Gorge National Scenic Area,USFS ownership,9,2021,3639794.003094576,30,A06022,Columbia River Gorge National Scenic Area,no,FY21,NA,NA,NA,NA
NAT_108,Columbia River Gorge National Scenic Area,USFS ownership,10,2020,5925805.361991672,31,A06022,Columbia River Gorge National Scenic Area,no,FY21,NA,NA,NA,NA
NAT_108,Columbia River Gorge National Scenic Area,USFS ownership,11,2020,3519245.3279466,30,A06022,Columbia River Gorge National Scenic Area,no,FY21,NA,NA,NA,NA
NAT_108,Columbia River Gorge National Scenic Area,USFS ownership,12,2020,3173880.377191104,31,A06022,Columbia River Gorge National Scenic Area,no,FY21,NA,NA,NA,NA
NAT_101,Colville National Forest,USFS ownership,1,2019,154482.520908,31,A06021,Colville National Forest,no,FY19,NA,NA,"Tonasket RD included in NAT_102, the OKW. This RD transferred to Colville management after FY19 and FY20 sampling",NA
NAT_101,Colville National Forest,USFS ownership,2,2019,112436.5697952,28,A06021,Colville National Forest,no,FY19,NA,NA,"Tonasket RD included in NAT_102, the OKW. This RD transferred to Colville management after FY19 and FY20 sampling",NA
NAT_101,Colville National Forest,USFS ownership,3,2019,100353.727338504,31,A06021,Colville National Forest,no,FY19,NA,NA,"Tonasket RD included in NAT_102, the OKW. This RD transferred to Colville management after FY19 and FY20 sampling",NA
NAT_101,Colville National Forest,USFS ownership,4,2019,95755.782681792,30,A06021,Colville National Forest,no,FY19,NA,NA,"Tonasket RD included in NAT_102, the OKW. This RD transferred to Colville management after FY19 and FY20 sampling",NA
NAT_101,Colville National Forest,USFS ownership,5,2019,157568.678672952,31,A06021,Colville National Forest,no,FY19,NA,NA,"Tonasket RD included in NAT_102, the OKW. This RD transferred to Colville management after FY19 and FY20 sampling",NA
NAT_101,Colville National Forest,USFS ownership,6,2019,200739.599293008,30,A06021,Colville National Forest,no,FY19,NA,NA,"Tonasket RD included in NAT_102, the OKW. This RD transferred to Colville management after FY19 and FY20 sampling",NA
NAT_101,Colville National Forest,USFS ownership,7,2019,220403.264583576,31,A06021,Colville National Forest,no,FY19,NA,NA,"Tonasket RD included in NAT_102, the OKW. This RD transferred to Colville management after FY19 and FY20 sampling",NA
NAT_101,Colville National Forest,USFS ownership,8,2019,247658.347988904,31,A06021,Colville National Forest,no,FY19,NA,NA,"Tonasket RD included in NAT_102, the OKW. This RD transferred to Colville management after FY19 and FY20 sampling",NA
NAT_101,Colville National Forest,USFS ownership,9,2019,148244.704548528,30,A06021,Colville National Forest,no,FY19,NA,NA,"Tonasket RD included in NAT_102, the OKW. This RD transferred to Colville management after FY19 and FY20 sampling",NA
NAT_101,Colville National Forest,USFS ownership,10,2018,148722.526752072,31,A06021,Colville National Forest,no,FY19,NA,NA,"Tonasket RD included in NAT_102, the OKW. This RD transferred to Colville management after FY19 and FY20 sampling",NA
NAT_101,Colville National Forest,USFS ownership,11,2018,165987.840483624,30,A06021,Colville National Forest,no,FY19,NA,NA,"Tonasket RD included in NAT_102, the OKW. This RD transferred to Colville management after FY19 and FY20 sampling",NA
NAT_101,Colville National Forest,USFS ownership,12,2018,187912.355065872,31,A06021,Colville National Forest,no,FY19,NA,NA,"Tonasket RD included in NAT_102, the OKW. This RD transferred to Colville management after FY19 and FY20 sampling",NA
NAT_061,Coronado National Forest,USFS ownership,1,2022,518455.412899704,31,A03005,Coronado National Forest,no,FY22,NA,NA,NA,NA
NAT_061,Coronado National Forest,USFS ownership,2,2022,445553.431090824,28,A03005,Coronado National Forest,no,FY22,NA,NA,NA,NA
NAT_061,Coronado National Forest,USFS ownership,3,2022,484728.899340816,31,A03005,Coronado National Forest,no,FY22,NA,NA,NA,NA
NAT_061,Coronado National Forest,USFS ownership,4,2022,956815.753052016,30,A03005,Coronado National Forest,no,FY22,NA,NA,NA,NA
NAT_061,Coronado National Forest,USFS ownership,5,2022,1298656.155336864,31,A03005,Coronado National Forest,no,FY22,NA,NA,NA,NA
NAT_061,Coronado National Forest,USFS ownership,6,2022,715603.327670208,30,A03005,Coronado National Forest,no,FY22,NA,NA,NA,NA
NAT_061,Coronado National Forest,USFS ownership,7,2022,708890.1813634799,31,A03005,Coronado National Forest,no,FY22,NA,NA,NA,NA
NAT_061,Coronado National Forest,USFS ownership,8,2022,574645.427692896,31,A03005,Coronado National Forest,no,FY22,NA,NA,NA,NA
NAT_061,Coronado National Forest,USFS ownership,9,2022,580012.738299168,30,A03005,Coronado National Forest,no,FY22,NA,NA,NA,NA
NAT_061,Coronado National Forest,USFS ownership,10,2021,381307.60246584,31,A03005,Coronado National Forest,no,FY22,NA,NA,NA,NA
NAT_061,Coronado National Forest,USFS ownership,11,2021,378328.136772216,30,A03005,Coronado National Forest,no,FY22,NA,NA,NA,NA
NAT_061,Coronado National Forest,USFS ownership,12,2021,387352.727504856,31,A03005,Coronado National Forest,no,FY22,NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,1,2018,110227.825485984,31,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,1,2019,80797.04479007999,31,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,2,2018,79257.84951912,28,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,2,2019,69662.164855512,28,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,3,2018,157414.16032512,31,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,3,2019,96725.700211704,31,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,4,2018,89002.347307968,30,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,4,2019,72521.696295024,30,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,5,2018,99747.63395712,31,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,5,2019,66583.613590512,31,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,6,2018,179688.8425416,30,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,6,2019,111288.106473312,30,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,7,2018,169890.454978752,31,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,7,2019,95747.017219824,31,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,8,2018,193994.77134564,31,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,8,2019,105024.702804096,31,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,9,2018,120858.256376352,30,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,9,2019,79463.056733304,30,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,10,2017,35761.89919848,31,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,10,2018,110582.181673704,31,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,10,2022,159903.824748312,31,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,11,2017,43990.995924072,30,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,11,2018,97630.916704248,30,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,11,2022,74333.535368112,30,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,12,2017,56224.878072552,31,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,12,2018,128731.731416616,31,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_039,Custer National Forest,USFS ownership,12,2022,98621.50218432,31,A01008,Custer Gallatin National Forest,yes,"FY18, FY23",NA,NA,NA,NA
NAT_067,Dakota Prairie Grasslands,USFS ownership,1,2018,65590.787464608,31,A01018,Dakota Prairie Grasslands,no,"FY18, FY23",NA,NA,NA,NA
NAT_067,Dakota Prairie Grasslands,USFS ownership,1,2019,53073.380995488,31,A01018,Dakota Prairie Grasslands,no,"FY18, FY23",NA,NA,NA,NA
NAT_067,Dakota Prairie Grasslands,USFS ownership,2,2018,40301.815108944,28,A01018,Dakota Prairie Grasslands,no,"FY18, FY23",NA,NA,NA,NA
NAT_067,Dakota Prairie Grasslands,USFS ownership,2,2019,36765.362120976,28,A01018,Dakota Prairie Grasslands,no,"FY18, FY23",NA,NA,NA,NA
NAT_067,Dakota Prairie Grasslands,USFS ownership,3,2018,54361.166882448,31,A01018,Dakota Prairie Grasslands,no,"FY18, FY23",NA,NA,NA,NA
NAT_067,Dakota Prairie Grasslands,USFS ownership,3,2019,41070.653315304,31,A01018,Dakota Prairie Grasslands,no,"FY18, FY23",NA,NA,NA,NA
NAT_067,Dakota Prairie Grasslands,USFS ownership,4,2018,59798.84156604,30,A01018,Dakota Prairie Grasslands,no,"FY18, FY23",NA,NA,NA,NA
NAT_067,Dakota Prairie Grasslands,USFS ownership,4,2019,49692.662924496,30,A01018,Dakota Prairie Grasslands,no,"FY18, FY23",NA,NA,NA,NA
NAT_067,Dakota Prairie Grasslands,USFS ownership,5,2018,84785.895499104,31,A01018,Dakota Prairie Grasslands,no,"FY18, FY23",NA,NA,NA,NA
NAT_067,Dakota Prairie Grasslands,USFS ownership,5,2019,54756.0997212,31,A01018,Dakota Prairie Grasslands,no,"FY18, FY23",NA,NA,NA,NA
NAT_067,Dakota Prairie Grasslands,USFS ownership,6,2018,145943.889444144,30,A01018,Dakota Prairie Grasslands,no,"FY18, FY23",NA,NA,NA,NA
NAT_067,Dakota Prairie Grasslands,USFS ownership,6,2019,81267.07195752,30,A01018,Dakota Prairie Grasslands,no,"FY18, FY23",NA,NA,NA,NA
NAT_067,Dakota Prairie Grasslands,USFS ownership,7,2018,131207.096751792,31,A01018,Dakota Prairie Grasslands,no,"FY18, FY23",NA,NA,NA,NA
NAT_067,Dakota Prairie Grasslands,USFS ownership,7,2019,69062.19117124799,31,A01018,Dakota Prairie Grasslands,no,"FY18, FY23",NA,NA,NA,NA
