poi,month,year,userdays,daysinmonth
79,10,2018,223406.889752,31
80,10,2018,33868.921542000004,31
81,10,2018,648726.206562,31
82,10,2018,133526.40474,31
83,10,2018,38189.655968,31
84,10,2018,65012.874413,31
85,10,2018,580091.914661,31
86,10,2018,162932.49415399999,31
87,10,2018,40408.419808,31
88,10,2018,3405.628723,27
89,10,2018,4240.612166,29
90,10,2018,4956527.303328,31
91,10,2018,40241.335976,31
92,10,2018,85723.093617,31
93,10,2018,8909.810226,31
94,10,2018,47308.751504,31
95,10,2018,109769.069044,31
96,10,2018,73710.33450900001,31
97,10,2018,1086282.823859,31
1,11,2018,14109679.008445,30
2,11,2018,1777328.681474,30
3,11,2018,5442908.550393,30
4,11,2018,228528.002887,30
5,11,2018,1682422.353888,30
6,11,2018,320866.236378,30
7,11,2018,1982493.366068,30
8,11,2018,3007110.9410800003,30
9,11,2018,233662.992369,30
10,11,2018,140325.573143,30
11,11,2018,65039.338875,30
12,11,2018,782299.1281109999,30
13,11,2018,151253.664563,30
14,11,2018,257893.666804,30
15,11,2018,74897.230937,30
16,11,2018,242169.62329,30
17,11,2018,127620.747603,30
18,11,2018,305644.433673,30
19,11,2018,91460.250696,30
20,11,2018,732697.687785,30
21,11,2018,46933.32448,30
22,11,2018,63693.617892,30
23,11,2018,251810.435012,30
24,11,2018,155989.753846,30
25,11,2018,3949355.664162,30
26,11,2018,2255010.924177,30
27,11,2018,1100709.702969,30
28,11,2018,64867.924495,30
29,11,2018,163281.623697,30
30,11,2018,1141612.629183,30
31,11,2018,180488.119164,30
32,11,2018,28089.476287,30
33,11,2018,203716.856796,30
34,11,2018,975051.113659,30
35,11,2018,228692.446525,30
36,11,2018,79082.93906,30
37,11,2018,1339735.321798,30
38,11,2018,52189.339874,30
39,11,2018,167177.747462,30
40,11,2018,1699910.93742,30
41,11,2018,2006661.51485,30
42,11,2018,1135910.323996,30
43,11,2018,1401939.738346,30
44,11,2018,1198709.579798,30
45,11,2018,34801.990509,30
46,11,2018,113462.097685,30
47,11,2018,138583.950859,30
49,11,2018,139560.276789,30
50,11,2018,135266.746351,30
51,11,2018,6685.1184029999995,30
52,11,2018,9420.185468,30
53,11,2018,2808.511113,15
54,11,2018,78631.641595,30
55,11,2018,122.167066,2
56,11,2018,33.190476,1
57,11,2018,206.289135,2
58,11,2018,86.644444,1
59,11,2018,160.4,1
60,11,2018,1713.4428560000001,13
61,11,2018,30.270642,1
64,11,2018,182.983527,2
65,11,2018,262.667532,2
66,11,2018,575.307629,3
68,11,2018,33004.852378,30
69,11,2018,470886.015809,30
70,11,2018,40327.87086,30
71,11,2018,175303.076646,30
72,11,2018,18730.410158,30
73,11,2018,1749985.693028,30
74,11,2018,11150.323751,30
75,11,2018,34236.868862,30
76,11,2018,46922.578368,30
78,11,2018,51701.589276,30
79,11,2018,187157.063951,30
80,11,2018,33917.664605,30
81,11,2018,721020.031301,30
82,11,2018,97675.530081,30
83,11,2018,44692.323856,30
84,11,2018,51421.728981,30
85,11,2018,583730.574578,30
86,11,2018,142789.473457,30
87,11,2018,37142.120856,30
88,11,2018,2657.041332,25
89,11,2018,3860.105535,28
90,11,2018,4239147.341758,30
91,11,2018,35946.328829,30
92,11,2018,111251.627554,30
93,11,2018,13364.296385,30
94,11,2018,45666.31411,30
95,11,2018,98769.627675,30
96,11,2018,80432.800048,30
97,11,2018,955015.199814,30
1,12,2018,14238070.693483999,31
2,12,2018,1726899.159511,31
3,12,2018,4458728.300349,31
4,12,2018,152393.001486,31
5,12,2018,1639206.768328,31
6,12,2018,280906.843457,31
7,12,2018,1855735.77213,31
8,12,2018,2737473.408417,31
9,12,2018,152198.992778,31
10,12,2018,131333.552921,31
11,12,2018,33304.474478000004,31
12,12,2018,777145.812602,31
13,12,2018,96231.916429,31
14,12,2018,212371.605575,31
15,12,2018,82025.735249,31
16,12,2018,196660.611943,31
17,12,2018,124514.383068,31
18,12,2018,258909.049185,31
19,12,2018,116869.835119,31
20,12,2018,828097.827843,31
21,12,2018,25910.332417999998,31
22,12,2018,33980.63287,31
23,12,2018,210570.88241,31
24,12,2018,227041.486784,31
25,12,2018,3818806.703135,31
26,12,2018,2221860.904658,31
27,12,2018,1120719.674443,31
28,12,2018,24174.758576,31
29,12,2018,145138.723296,31
30,12,2018,1197728.525256,31
31,12,2018,81163.663996,31
32,12,2018,21741.166267,31
33,12,2018,208090.269924,31
34,12,2018,1017079.446215,31
35,12,2018,152236.107738,31
36,12,2018,43448.383953,31
37,12,2018,1132751.44501,31
38,12,2018,32630.247907,31
39,12,2018,137336.235766,31
40,12,2018,1743914.68666,31
41,12,2018,1826822.043854,31
42,12,2018,1149528.67683,31
43,12,2018,1599522.201905,31
44,12,2018,1209666.126911,31
45,12,2018,24991.837012,31
46,12,2018,101778.009373,31
47,12,2018,102078.879322,31
49,12,2018,83761.23669599999,31
50,12,2018,138237.351564,31
51,12,2018,5291.720931999999,31
52,12,2018,8516.393234,25
53,12,2018,1061.897835,6
54,12,2018,84884.539864,31
55,12,2018,2534.2679200000002,13
56,12,2018,490.741462,6
58,12,2018,78.38,1
59,12,2018,502.460514,6
60,12,2018,1338.001932,10
62,12,2018,594.771127,6
63,12,2018,311.612069,2
64,12,2018,834.333762,10
65,12,2018,204.113108,2
66,12,2018,304.030218,3
67,12,2018,391.56859099999997,3
68,12,2018,23027.251777,31
69,12,2018,449296.924896,31
70,12,2018,36533.036265,31
71,12,2018,186763.087409,31
72,12,2018,15979.750411,31
73,12,2018,1943604.099973,31
74,12,2018,9438.452299,31
75,12,2018,26826.357598,31
76,12,2018,41447.157847,31
77,12,2018,140.475,1
78,12,2018,56245.406634,31
79,12,2018,200584.34666,31
80,12,2018,31141.726692,31
81,12,2018,748436.822313,31
82,12,2018,62624.205649,31
83,12,2018,26344.976855,31
84,12,2018,48061.741421,31
85,12,2018,488740.742111,31
86,12,2018,143243.38725,31
87,12,2018,30334.277579999998,31
88,12,2018,2407.430546,22
89,12,2018,5419.618201,30
90,12,2018,4360553.680933,31
91,12,2018,29728.50132,31
92,12,2018,121162.656402,31
93,12,2018,11358.928022,31
94,12,2018,37804.96922,31
95,12,2018,91400.047968,31
96,12,2018,62771.356439,31
97,12,2018,933951.221965,31
1,1,2019,13507674.266993,31
2,1,2019,963591.462809,31
3,1,2019,4499616.770955,31
4,1,2019,131581.043892,31
5,1,2019,1372260.0889029999,31
6,1,2019,223173.986231,31
7,1,2019,1728538.465526,31
8,1,2019,2360992.125042,31
9,1,2019,122749.558788,31
10,1,2019,94835.995202,31
11,1,2019,24011.425634,31
12,1,2019,687012.126415,31
13,1,2019,72788.593023,31
14,1,2019,154139.407703,31
15,1,2019,87463.74223,31
16,1,2019,174650.176485,31
17,1,2019,88456.556044,31
18,1,2019,242911.636833,31
19,1,2019,154188.070765,31
20,1,2019,674335.24522,31
21,1,2019,23119.713888,31
22,1,2019,31208.011590000002,31
23,1,2019,217566.34915300002,31
24,1,2019,275781.532141,31
25,1,2019,3777613.777638,31
26,1,2019,1699568.655129,31
27,1,2019,860975.460866,31
28,1,2019,24690.857417,31
29,1,2019,171602.112932,31
30,1,2019,1105124.76296,31
31,1,2019,97603.270037,31
32,1,2019,28225.692424,31
33,1,2019,152074.346772,31
34,1,2019,928493.02971,31
35,1,2019,155339.53101500002,31
36,1,2019,36949.214756,31
37,1,2019,1088617.428668,31
38,1,2019,29122.869052000002,31
39,1,2019,154467.480755,31
40,1,2019,1432535.444118,31
41,1,2019,1786625.526041,31
42,1,2019,893685.299075,31
43,1,2019,1814233.7347270001,31
44,1,2019,944348.35772,31
45,1,2019,14505.467839,31
46,1,2019,102417.175553,31
47,1,2019,82409.185255,31
49,1,2019,57709.378134,31
50,1,2019,108858.853295,31
51,1,2019,4833.749779,30
52,1,2019,4691.483213,25
53,1,2019,564.609235,5
54,1,2019,75157.005617,31
55,1,2019,3866.717029,27
56,1,2019,469.389638,6
58,1,2019,317.506255,3
59,1,2019,858.593014,8
60,1,2019,1255.264069,14
61,1,2019,80.080541,1
62,1,2019,168.234547,2
63,1,2019,92,1
64,1,2019,3023.164969,23
65,1,2019,532.999233,6
66,1,2019,675.078319,8
67,1,2019,1092.222175,12
68,1,2019,20560.791161,31
69,1,2019,361750.395867,31
70,1,2019,41945.697914000004,31
71,1,2019,136138.351473,31
72,1,2019,20421.59396,31
73,1,2019,1793153.115011,31
74,1,2019,7809.282734,31
75,1,2019,30284.098088,31
76,1,2019,31762.169675,31
78,1,2019,48331.935645,31
79,1,2019,163397.161396,31
80,1,2019,31870.570108,31
81,1,2019,543675.284709,31
82,1,2019,98001.764332,31
83,1,2019,42833.139101,31
84,1,2019,41507.28246,31
85,1,2019,535789.212136,31
86,1,2019,135952.206903,31
87,1,2019,29817.122812,31
88,1,2019,2181.853898,23
89,1,2019,2644.556148,29
90,1,2019,4573544.712991999,31
91,1,2019,28007.62603,31
92,1,2019,133298.850324,31
93,1,2019,5145.4124870000005,28
94,1,2019,33058.322296,31
95,1,2019,63536.590265,31
96,1,2019,58902.673128,31
97,1,2019,948459.513708,31
1,2,2019,11859509.873689,28
2,2,2019,879645.942807,28
3,2,2019,4455011.999506,28
4,2,2019,143598.260515,28
5,2,2019,1284068.982068,28
6,2,2019,202364.290331,28
7,2,2019,1728076.687496,28
8,2,2019,2363263.434914,28
9,2,2019,153172.509165,28
10,2,2019,94380.365922,28
11,2,2019,24080.465348,28
12,2,2019,692943.5982530001,28
13,2,2019,68823.94262,28
14,2,2019,134863.02223,28
15,2,2019,66153.249459,28
16,2,2019,166813.036573,28
17,2,2019,59022.801261,28
18,2,2019,209135.934075,28
19,2,2019,123879.28049599999,28
20,2,2019,622432.235782,28
21,2,2019,24961.875538,28
22,2,2019,33154.479541,28
23,2,2019,187923.021562,28
24,2,2019,250854.160056,28
25,2,2019,3635221.858347,28
26,2,2019,1730246.073481,28
27,2,2019,748616.468627,28
28,2,2019,28001.052592,28
29,2,2019,138008.909045,28
30,2,2019,998323.676222,28
31,2,2019,112685.817095,28
32,2,2019,19213.623022,28
33,2,2019,172759.14703,28
34,2,2019,898698.550928,28
35,2,2019,148569.71447,28
36,2,2019,33915.402026,28
37,2,2019,1118302.333794,28
38,2,2019,28401.653186,28
39,2,2019,151308.722184,28
40,2,2019,1294090.647557,28
41,2,2019,1671997.396415,28
42,2,2019,841066.662682,28
43,2,2019,1472707.973734,28
44,2,2019,1010558.715689,28
45,2,2019,16807.399999,28
46,2,2019,148286.302936,28
47,2,2019,86149.714915,28
49,2,2019,63770.393644,28
50,2,2019,106773.700656,28
51,2,2019,10229.050409,27
52,2,2019,4595.232564,23
53,2,2019,244.23105099999998,2
54,2,2019,53414.620035,28
55,2,2019,3126.520448,23
56,2,2019,162.281966,2
57,2,2019,46.782178,1
58,2,2019,124.416667,1
59,2,2019,916.543366,8
60,2,2019,1092.648035,9
61,2,2019,88.892857,1
62,2,2019,263.935,3
64,2,2019,1891.908199,20
65,2,2019,41.080808,1
66,2,2019,802.663309,9
67,2,2019,616.929778,7
68,2,2019,14461.808186,28
69,2,2019,479208.750373,28
70,2,2019,35606.501052,28
71,2,2019,133280.91058,28
72,2,2019,16644.302974,28
73,2,2019,1678998.210158,28
74,2,2019,4556.177682,27
75,2,2019,18960.155952,28
76,2,2019,28979.783158,28
78,2,2019,36094.644532,28
79,2,2019,173018.289319,28
80,2,2019,30314.344012,28
81,2,2019,477121.623214,28
82,2,2019,88380.280373,28
83,2,2019,44927.486163,28
84,2,2019,28775.553583,28
85,2,2019,540406.270949,28
86,2,2019,123119.78175,28
87,2,2019,24577.178466,28
88,2,2019,3534.852981,23
89,2,2019,1991.686883,24
90,2,2019,3708345.044408,28
91,2,2019,24299.830279,28
92,2,2019,156969.225109,28
93,2,2019,4752.249339,24
94,2,2019,35176.121557,28
95,2,2019,62865.463448,28
96,2,2019,49807.349899,28
97,2,2019,862081.980859,28
1,3,2019,14835562.32729,31
2,3,2019,1760218.017129,31
3,3,2019,5155092.984597,31
4,3,2019,282383.597338,31
5,3,2019,1961966.936838,31
6,3,2019,461036.480762,31
7,3,2019,2957435.397278,31
8,3,2019,2895454.129221,31
9,3,2019,344606.999332,31
10,3,2019,149194.008508,31
11,3,2019,85381.099328,31
12,3,2019,892582.777971,31
13,3,2019,194414.397524,31
14,3,2019,186054.201173,31
15,3,2019,67589.590622,31
16,3,2019,322048.957562,31
17,3,2019,104193.873097,31
18,3,2019,271429.838377,31
19,3,2019,122090.961186,31
20,3,2019,743231.921612,31
21,3,2019,68489.015877,31
22,3,2019,118902.245488,31
23,3,2019,228116.812889,31
24,3,2019,260786.4774,31
25,3,2019,4546319.188359,31
26,3,2019,2131625.984919,31
27,3,2019,1085302.007536,31
28,3,2019,116948.172804,31
29,3,2019,193397.404291,31
30,3,2019,1131294.12514,31
31,3,2019,303127.065004,31
32,3,2019,37067.157549,31
33,3,2019,266850.791614,31
34,3,2019,1207908.656794,31
35,3,2019,198058.84928,31
36,3,2019,86504.812199,31
37,3,2019,1323719.351429,31
38,3,2019,53862.915454,31
39,3,2019,217734.789542,31
40,3,2019,1752061.868985,31
41,3,2019,1957300.638644,31
42,3,2019,1089256.617533,31
43,3,2019,1794862.399131,31
44,3,2019,1422426.301142,31
45,3,2019,40280.196218,31
46,3,2019,193405.205907,31
47,3,2019,144943.649299,31
49,3,2019,180780.947959,31
50,3,2019,115699.867075,31
51,3,2019,7121.780941,31
52,3,2019,6565.255215,25
53,3,2019,912.005814,8
54,3,2019,73881.128021,31
55,3,2019,1396.8039489999999,12
58,3,2019,113.138889,2
59,3,2019,129.923621,2
60,3,2019,2581.525744,20
64,3,2019,1966.296594,14
65,3,2019,97,1
66,3,2019,228.388598,3
67,3,2019,104.30897,2
68,3,2019,17270.683873,31
69,3,2019,643496.722275,31
70,3,2019,50916.820345,31
71,3,2019,178614.972683,31
72,3,2019,16837.210757,31
73,3,2019,1943704.669549,31
74,3,2019,5107.262423,31
75,3,2019,23934.772,31
76,3,2019,36579.602356,31
78,3,2019,56344.158816,31
79,3,2019,228387.490759,31
80,3,2019,34094.16708,31
81,3,2019,785676.579744,31
82,3,2019,105276.865383,31
83,3,2019,53949.284593,31
84,3,2019,67866.778274,31
85,3,2019,652249.782986,31
86,3,2019,152365.645008,31
87,3,2019,37450.620702,31
88,3,2019,3930.314371,29
89,3,2019,4671.979796,30
90,3,2019,4389326.890938,31
91,3,2019,30769.238502,31
92,3,2019,184008.751329,31
93,3,2019,7355.109722,31
94,3,2019,40218.770027,31
95,3,2019,80135.707735,31
96,3,2019,78521.781577,31
97,3,2019,973431.14992,31
1,4,2019,14561019.201852,30
2,4,2019,1593131.110163,30
3,4,2019,4820519.995404,30
4,4,2019,397287.820906,30
5,4,2019,1852843.322216,30
6,4,2019,482841.457514,30
7,4,2019,3002159.631037,30
8,4,2019,3042101.750037,30
9,4,2019,556893.115829,30
10,4,2019,138342.312922,30
11,4,2019,144979.146436,30
12,4,2019,941937.523303,30
13,4,2019,239560.18049,30
14,4,2019,343314.150935,30
15,4,2019,84226.861456,30
16,4,2019,395793.338272,30
17,4,2019,135232.109795,30
18,4,2019,305759.882759,30
19,4,2019,178188.956463,30
20,4,2019,765445.647307,30
21,4,2019,102748.331374,30
22,4,2019,182945.239408,30
23,4,2019,231205.728602,30
24,4,2019,141818.631761,30
25,4,2019,4423595.173245,30
26,4,2019,2162661.721622,30
27,4,2019,1178140.376973,30
28,4,2019,191327.756926,30
29,4,2019,186589.378467,30
30,4,2019,1226201.216525,30
31,4,2019,454922.915225,30
32,4,2019,42222.505151,30
33,4,2019,208893.136874,30
34,4,2019,1299551.387857,30
35,4,2019,324304.751213,30
36,4,2019,140654.323633,30
37,4,2019,1295665.105852,30
38,4,2019,89619.876342,30
39,4,2019,216028.856831,30
40,4,2019,1695026.294927,30
41,4,2019,2068056.666137,30
42,4,2019,1060109.363239,30
43,4,2019,1924386.098692,30
44,4,2019,1408342.205375,30
45,4,2019,54515.190389,30
46,4,2019,176639.754753,30
47,4,2019,115963.34013,30
49,4,2019,222839.184649,30
50,4,2019,143869.844085,30
51,4,2019,7981.212708,30
52,4,2019,11444.849877,29
53,4,2019,1162.751658,11
54,4,2019,79027.867496,30
55,4,2019,1558.934684,10
56,4,2019,115,1
59,4,2019,2323.638126,15
60,4,2019,1190.47409,12
62,4,2019,318.150638,4
64,4,2019,3150.698919,12
65,4,2019,2657.645861,12
66,4,2019,2240.786677,12
67,4,2019,1248.503674,9
68,4,2019,17932.908343,30
69,4,2019,605386.248371,30
70,4,2019,48467.241923,30
71,4,2019,201907.364908,30
72,4,2019,20687.779306,30
73,4,2019,1932412.75949,30
74,4,2019,5483.363396,30
75,4,2019,31496.254691,30
76,4,2019,34948.348387,30
78,4,2019,57610.40296,30
79,4,2019,205935.543948,30
80,4,2019,36460.255344,30
81,4,2019,874388.264403,30
82,4,2019,118828.274957,30
83,4,2019,51528.671536,30
84,4,2019,58027.722263,30
85,4,2019,629402.613865,30
86,4,2019,145867.441392,30
87,4,2019,36534.038335,30
88,4,2019,4567.553271,29
89,4,2019,5033.74488,30
90,4,2019,4942145.378773,30
91,4,2019,32948.574894,30
92,4,2019,172902.015327,30
93,4,2019,7671.856396,30
94,4,2019,26494.486529,30
95,4,2019,83360.662947,30
96,4,2019,68251.4291,30
97,4,2019,907487.4651629999,30
1,5,2019,14746105.455153,31
2,5,2019,1460288.652591,31
3,5,2019,5287730.713993,31
4,5,2019,334830.22987,31
5,5,2019,1666024.848272,31
6,5,2019,450113.78085,31
7,5,2019,3215582.302577,31
8,5,2019,2823397.837893,31
9,5,2019,515816.34189,31
10,5,2019,209039.430569,31
11,5,2019,133943.774915,31
12,5,2019,1050005.157193,31
13,5,2019,283378.821903,31
14,5,2019,400731.920154,31
15,5,2019,81061.707232,31
16,5,2019,449073.813973,31
17,5,2019,158863.236958,31
18,5,2019,389679.972146,31
19,5,2019,498829.060838,31
20,5,2019,689941.700286,31
21,5,2019,103405.324322,31
22,5,2019,123153.399068,31
23,5,2019,350548.49659,31
24,5,2019,331683.259779,31
25,5,2019,4348877.361247,31
26,5,2019,2087727.482786,31
27,5,2019,1113340.616388,31
28,5,2019,149234.642013,31
29,5,2019,239829.791918,31
30,5,2019,1335774.316705,31
31,5,2019,279588.322646,31
32,5,2019,103191.6812,31
33,5,2019,156091.646017,31
34,5,2019,1565661.091539,31
35,5,2019,459418.722244,31
36,5,2019,171037.777116,31
37,5,2019,1173150.439664,31
38,5,2019,150689.541763,31
39,5,2019,215002.807335,31
40,5,2019,1609864.151817,31
41,5,2019,2037782.592634,31
42,5,2019,1063868.725792,31
43,5,2019,2094639.357951,31
44,5,2019,1331608.479839,31
45,5,2019,126916.017334,31
46,5,2019,161906.813056,31
47,5,2019,88355.968109,31
49,5,2019,236976.638578,31
50,5,2019,217078.549485,31
51,5,2019,6583.891028,30
52,5,2019,8261.408869,30
53,5,2019,3185.439243,20
54,5,2019,82341.124682,31
55,5,2019,8543.729069,30
56,5,2019,13520.56709,22
57,5,2019,5120.874704,18
58,5,2019,780.951015,8
59,5,2019,18620.28732,30
60,5,2019,815.361454,11
61,5,2019,5057.71436,18
62,5,2019,3583.50159,25
63,5,2019,2412.300807,8
64,5,2019,13872.784693,30
65,5,2019,18516.540537,30
66,5,2019,11089.133966,30
67,5,2019,14616.554506,30
68,5,2019,21222.6237,31
69,5,2019,554590.051309,31
70,5,2019,51485.522616,31
71,5,2019,289716.451442,31
72,5,2019,13658.027144,31
73,5,2019,1720368.86226,31
74,5,2019,7646.385123,31
75,5,2019,30858.735876,31
76,5,2019,38336.056746,31
78,5,2019,56081.771339,31
79,5,2019,201977.834637,31
80,5,2019,31252.788844,31
81,5,2019,573826.498594,31
82,5,2019,111478.148221,31
83,5,2019,44381.026964,31
84,5,2019,60123.791909,31
85,5,2019,677650.6023660001,31
86,5,2019,140981.353686,31
87,5,2019,28291.673205,31
88,5,2019,3994.93489,30
89,5,2019,3739.303672,30
90,5,2019,5306031.876157,31
91,5,2019,32750.191298,31
92,5,2019,125161.285173,31
93,5,2019,10382.064232,31
94,5,2019,49689.652056,31
95,5,2019,82574.141915,31
96,5,2019,60437.93805,31
97,5,2019,845218.509725,31
1,6,2019,15025701.891509,30
2,6,2019,2055069.688967,30
3,6,2019,5561501.266999,30
4,6,2019,320586.195512,30
5,6,2019,1726869.817228,30
6,6,2019,532972.545127,30
7,6,2019,3272901.125519,30
8,6,2019,2935964.521377,30
9,6,2019,469552.455715,30
10,6,2019,410151.331728,30
11,6,2019,112697.51887,30
12,6,2019,1094001.363538,30
13,6,2019,306908.216488,30
14,6,2019,516062.160676,30
15,6,2019,91953.456352,30
16,6,2019,528904.950483,30
17,6,2019,181397.687071,30
18,6,2019,494906.829101,30
19,6,2019,918991.534949,30
20,6,2019,857596.699204,30
21,6,2019,86039.083207,30
22,6,2019,119436.932177,30
23,6,2019,479372.48329299997,30
24,6,2019,621838.874079,30
25,6,2019,4518213.349081,30
26,6,2019,2160633.585386,30
27,6,2019,1191824.323222,30
28,6,2019,118438.625707,30
29,6,2019,272352.555377,30
30,6,2019,1570330.278065,30
31,6,2019,328531.733721,30
32,6,2019,240140.976355,30
33,6,2019,95550.506346,30
34,6,2019,1359991.503067,30
35,6,2019,432888.790478,30
36,6,2019,192905.126878,30
37,6,2019,1125522.16035,30
38,6,2019,186050.440579,30
39,6,2019,211768.858111,30
40,6,2019,1653538.553682,30
41,6,2019,2123690.207141,30
42,6,2019,1239081.64032,30
43,6,2019,2371612.910991,30
44,6,2019,1497955.404129,30
45,6,2019,324368.083428,30
46,6,2019,130465.180061,30
47,6,2019,64079.099737,30
49,6,2019,229869.580406,30
50,6,2019,289142.882224,30
51,6,2019,4840.315074,29
52,6,2019,9553.658104,29
53,6,2019,2089.09722,13
54,6,2019,75706.695464,30
55,6,2019,15870.902691,30
56,6,2019,28272.31332,30
57,6,2019,8778.217408,30
58,6,2019,1780.503508,17
59,6,2019,34850.332041,30
60,6,2019,139.365962,2
61,6,2019,10625.350921,30
62,6,2019,7709.229367,29
63,6,2019,10210.560494,29
64,6,2019,17230.676288,29
65,6,2019,22278.573948,29
66,6,2019,14957.649202,30
67,6,2019,29674.861849,30
68,6,2019,19507.492191,30
69,6,2019,521288.255028,30
70,6,2019,61175.306633,30
71,6,2019,327586.37173199997,30
72,6,2019,10532.201672,30
73,6,2019,1998674.669427,30
74,6,2019,12096.664021,30
75,6,2019,22373.815582,30
76,6,2019,38085.900614,30
77,6,2019,35.200913,1
78,6,2019,75730.309689,30
79,6,2019,211510.84396,30
80,6,2019,34560.803982,30
81,6,2019,775797.467619,30
82,6,2019,116894.4033,30
83,6,2019,41387.509247,30
84,6,2019,79814.635088,30
85,6,2019,701057.352905,30
86,6,2019,143188.128465,30
87,6,2019,21113.435457,30
88,6,2019,3248.433166,25
89,6,2019,2554.090395,27
90,6,2019,5597356.968059,30
91,6,2019,35807.182769,30
92,6,2019,75291.853083,30
93,6,2019,6091.877072,30
94,6,2019,63383.652208,30
95,6,2019,88784.034309,30
96,6,2019,68369.971338,30
97,6,2019,909853.943492,30
1,7,2019,15077899.505627,31
2,7,2019,2407243.967885,31
3,7,2019,6008507.135217,31
4,7,2019,293261.274778,31
5,7,2019,1855549.26566,31
6,7,2019,524293.133841,31
7,7,2019,3341851.497425,31
8,7,2019,2879621.414268,31
9,7,2019,468242.683729,31
10,7,2019,621080.695656,31
11,7,2019,87129.907177,31
12,7,2019,1072203.411184,31
13,7,2019,318548.876283,31
14,7,2019,596297.182762,31
15,7,2019,97150.540703,31
16,7,2019,551310.676648,31
17,7,2019,179882.303026,31
18,7,2019,768980.174921,31
19,7,2019,1061271.229633,31
20,7,2019,981459.347623,31
21,7,2019,67865.196275,31
22,7,2019,91599.106667,31
23,7,2019,644337.714261,31
24,7,2019,780462.289489,31
25,7,2019,4264230.540704,31
26,7,2019,2596101.353419,31
27,7,2019,1257797.999126,31
28,7,2019,76814.499258,31
29,7,2019,327443.273395,31
30,7,2019,1495823.536021,31
31,7,2019,280953.705102,31
32,7,2019,421553.780659,31
33,7,2019,85699.81043499999,31
34,7,2019,1252935.292603,31
35,7,2019,453239.84893,31
36,7,2019,189427.34916,31
37,7,2019,1134627.363973,31
38,7,2019,246503.284531,31
39,7,2019,235034.030207,31
40,7,2019,1631004.513138,31
41,7,2019,2133562.962719,31
42,7,2019,1423611.026032,31
43,7,2019,2052668.921883,31
44,7,2019,1550538.082192,31
45,7,2019,401356.217649,31
46,7,2019,112448.468203,31
47,7,2019,72258.755454,31
49,7,2019,211244.929201,31
50,7,2019,526957.843045,31
51,7,2019,8066.45626,31
52,7,2019,9540.74228,30
53,7,2019,1728.98649,15
54,7,2019,85203.845365,31
55,7,2019,15410.065907,31
56,7,2019,31537.771371,31
57,7,2019,9341.115289,31
58,7,2019,1071.279009,10
59,7,2019,42303.310201,31
60,7,2019,7414.487977,25
61,7,2019,9137.42435,31
62,7,2019,8469.505258000001,29
63,7,2019,11393.287718,31
64,7,2019,20469.784156,31
65,7,2019,24532.465874,31
66,7,2019,19053.563009,31
67,7,2019,37730.444822,31
68,7,2019,26482.278987,31
69,7,2019,516209.96736999997,31
70,7,2019,64113.067497000004,31
71,7,2019,358938.625964,31
72,7,2019,10943.933879,31
73,7,2019,1851719.742734,31
74,7,2019,19986.287138,31
75,7,2019,18590.537335,31
76,7,2019,39377.371369,31
78,7,2019,86131.134621,31
79,7,2019,188514.926951,31
80,7,2019,30267.105316,31
81,7,2019,818853.940058,31
82,7,2019,105630.941285,31
83,7,2019,37306.11805,31
84,7,2019,100950.150391,31
85,7,2019,759908.990139,31
86,7,2019,141464.607481,31
87,7,2019,18110.499417,31
88,7,2019,3502.234871,23
89,7,2019,2166.806489,24
90,7,2019,5512743.003835,31
91,7,2019,28416.982397,31
92,7,2019,79236.532602,31
93,7,2019,6160.63431,30
94,7,2019,101267.370856,31
95,7,2019,89453.13839000001,31
96,7,2019,66227.332455,31
97,7,2019,876848.183141,31
1,8,2019,14376582.18265,31
2,8,2019,1668874.474616,31
3,8,2019,5072495.003631,31
4,8,2019,222723.088471,31
5,8,2019,1475995.141875,31
6,8,2019,365875.518899,31
7,8,2019,2319640.893359,31
8,8,2019,2536652.622012,31
9,8,2019,349229.229664,31
10,8,2019,455379.580449,31
11,8,2019,48216.748153,31
12,8,2019,992692.117988,31
13,8,2019,220179.18523499998,31
14,8,2019,489357.435989,31
15,8,2019,96191.548221,31
16,8,2019,409861.880921,31
17,8,2019,162011.665268,31
18,8,2019,776314.494658,31
19,8,2019,823198.408527,31
20,8,2019,858344.453505,31
21,8,2019,38625.961032,31
22,8,2019,58425.158062,31
23,8,2019,626893.630154,31
24,8,2019,622260.063222,31
25,8,2019,4172842.88827,31
26,8,2019,2633625.682497,31
27,8,2019,1164891.645474,31
28,8,2019,43115.965432,31
29,8,2019,335031.601866,31
30,8,2019,1579703.94634,31
31,8,2019,180813.705033,31
32,8,2019,343081.430617,31
33,8,2019,79429.834336,31
34,8,2019,1526979.107074,31
35,8,2019,403807.531658,31
36,8,2019,125447.864131,31
37,8,2019,1042908.392629,31
38,8,2019,219312.447287,31
39,8,2019,201864.081333,31
40,8,2019,1544083.829723,31
41,8,2019,2100114.41723,31
42,8,2019,1165311.850391,31
43,8,2019,1921743.281646,31
44,8,2019,1341823.523335,31
45,8,2019,272420.060486,31
46,8,2019,76667.758355,31
47,8,2019,52621.853654,31
49,8,2019,138730.572891,31
50,8,2019,458072.070353,31
51,8,2019,5585.911429,30
52,8,2019,7757.249833,28
53,8,2019,1932.240614,16
54,8,2019,79149.812725,31
55,8,2019,13854.000931999999,30
56,8,2019,27630.54117,31
57,8,2019,7521.826658,28
58,8,2019,1021.685131,9
59,8,2019,31499.924776,31
