poi,month,year,userdays,daysinmonth
Apache-Sitgreaves National Forests,1,2018,2771396.717091072,31
Apache-Sitgreaves National Forests,1,2019,2710057.163866752,31
Apache-Sitgreaves National Forests,2,2018,2010752.6339955118,28
Apache-Sitgreaves National Forests,2,2019,2215721.55846456,28
Apache-Sitgreaves National Forests,3,2018,3595032.982629432,31
Apache-Sitgreaves National Forests,3,2019,2554985.262448368,31
Apache-Sitgreaves National Forests,4,2018,2548718.709207168,30
Apache-Sitgreaves National Forests,4,2019,2534010.337209408,30
Apache-Sitgreaves National Forests,5,2018,3258666.213852576,31
Apache-Sitgreaves National Forests,5,2019,3172464.941594544,31
Apache-Sitgreaves National Forests,6,2018,4158052.248737472,30
Apache-Sitgreaves National Forests,6,2019,3715413.50827584,30
Apache-Sitgreaves National Forests,7,2018,4655067.994259615,31
Apache-Sitgreaves National Forests,7,2019,3396279.205070688,31
Apache-Sitgreaves National Forests,8,2018,3643147.061621952,31
Apache-Sitgreaves National Forests,8,2019,3513660.5463469676,31
Apache-Sitgreaves National Forests,9,2018,2936323.259163048,30
Apache-Sitgreaves National Forests,9,2019,3418032.967922856,30
Apache-Sitgreaves National Forests,10,2017,2087149.705063392,31
Apache-Sitgreaves National Forests,10,2018,2870050.332379728,31
Apache-Sitgreaves National Forests,10,2022,12297144.697894631,31
Apache-Sitgreaves National Forests,11,2017,1706027.6601907199,30
Apache-Sitgreaves National Forests,11,2018,2357999.7030462,30
Apache-Sitgreaves National Forests,11,2022,3643583.9412616557,30
Apache-Sitgreaves National Forests,12,2017,1815000.032376912,31
Apache-Sitgreaves National Forests,12,2018,3020484.9260335197,31
Apache-Sitgreaves National Forests,12,2022,5345093.220068496,31
Bighorn National Forest,1,2018,28717.82211312,18
Bighorn National Forest,1,2019,16816.7043684,28
Bighorn National Forest,2,2018,31249.142075976,27
Bighorn National Forest,2,2019,21578.316293376,28
Bighorn National Forest,3,2018,35167.810078872004,26
Bighorn National Forest,3,2019,23682.036087911998,31
Bighorn National Forest,4,2018,20713.955333064,28
Bighorn National Forest,4,2019,14691.887857488,27
Bighorn National Forest,5,2018,35842.20999612,29
Bighorn National Forest,5,2019,17612.49422316,31
Bighorn National Forest,6,2018,108695.011635672,30
Bighorn National Forest,6,2019,76440.446035104,30
Bighorn National Forest,7,2018,170571.757100208,31
Bighorn National Forest,7,2019,92815.46927488799,31
Bighorn National Forest,8,2018,112623.222375504,31
Bighorn National Forest,8,2019,84693.19128748799,31
Bighorn National Forest,9,2018,70373.6585778,30
Bighorn National Forest,9,2019,62405.305680959995,29
Bighorn National Forest,10,2017,27121.275828912,31
Bighorn National Forest,10,2018,56155.821566448,31
Bighorn National Forest,10,2022,65815.551061872,31
Bighorn National Forest,11,2017,10135.52617752,24
Bighorn National Forest,11,2018,16042.143195552,29
Bighorn National Forest,11,2022,13254.266452224,30
Bighorn National Forest,12,2017,8573.130481464,29
Bighorn National Forest,12,2018,26290.028423664,31
Bighorn National Forest,12,2022,20165.604927888,31
Bridger-Teton National Forest,1,2018,1438155.836591664,31
Bridger-Teton National Forest,1,2019,936619.2609402,31
Bridger-Teton National Forest,2,2018,1152517.47451824,28
Bridger-Teton National Forest,2,2019,727438.886399088,28
Bridger-Teton National Forest,3,2018,1175561.3079054,31
Bridger-Teton National Forest,3,2019,689334.970351992,31
Bridger-Teton National Forest,4,2018,410907.238053624,30
Bridger-Teton National Forest,4,2019,255924.734147016,30
Bridger-Teton National Forest,5,2018,687871.88958108,31
Bridger-Teton National Forest,5,2019,420662.724231864,31
Bridger-Teton National Forest,6,2018,1331936.129539104,30
Bridger-Teton National Forest,6,2019,848047.6801181519,30
Bridger-Teton National Forest,7,2018,1454458.994401896,31
Bridger-Teton National Forest,7,2019,859229.055967488,31
Bridger-Teton National Forest,8,2018,1114313.567925672,31
Bridger-Teton National Forest,8,2019,871221.995193672,31
Bridger-Teton National Forest,9,2018,709399.2928439759,30
Bridger-Teton National Forest,9,2019,750533.5936374239,30
Bridger-Teton National Forest,10,2017,262631.556939,31
Bridger-Teton National Forest,10,2018,436293.128996568,31
Bridger-Teton National Forest,10,2022,1081542.19871064,31
Bridger-Teton National Forest,11,2017,174517.150300536,30
Bridger-Teton National Forest,11,2018,357982.263108864,30
Bridger-Teton National Forest,11,2022,272834.423822856,30
Bridger-Teton National Forest,12,2017,413957.55690672,31
Bridger-Teton National Forest,12,2018,758624.257739784,31
Bridger-Teton National Forest,12,2022,677476.010406384,31
Carson National Forest,1,2018,954779.202092568,31
Carson National Forest,1,2019,822472.55047764,31
Carson National Forest,2,2018,718176.688889712,28
Carson National Forest,2,2019,657235.63894248,28
Carson National Forest,3,2018,930474.049081872,31
Carson National Forest,3,2019,721245.023367792,31
Carson National Forest,4,2018,399632.489452344,30
Carson National Forest,4,2019,342803.656285848,30
Carson National Forest,5,2018,569724.388594128,31
Carson National Forest,5,2019,509945.859051072,31
Carson National Forest,6,2018,898639.100319504,30
Carson National Forest,6,2019,665625.309783456,30
Carson National Forest,7,2018,1241978.183972904,31
Carson National Forest,7,2019,686050.73252424,31
Carson National Forest,8,2018,877948.020786456,31
Carson National Forest,8,2019,580913.295375744,31
Carson National Forest,9,2018,606367.60743444,30
Carson National Forest,9,2019,455590.775842704,30
Carson National Forest,10,2017,380260.713952704,31
Carson National Forest,10,2018,477366.483457896,31
Carson National Forest,10,2022,1866993.0401592718,31
Carson National Forest,11,2017,250545.595279272,30
Carson National Forest,11,2018,415471.961084736,30
Carson National Forest,11,2022,502756.828982496,30
Carson National Forest,12,2017,541000.998294648,31
Carson National Forest,12,2018,834863.932187784,31
Carson National Forest,12,2022,882755.3890239119,31
Chugach National Forest,1,2018,602773.498183272,31
Chugach National Forest,1,2019,357732.822399576,31
Chugach National Forest,2,2018,632397.362107368,28
Chugach National Forest,2,2019,248371.287745968,28
Chugach National Forest,3,2018,1049309.073495312,31
Chugach National Forest,3,2019,278200.11741801596,31
Chugach National Forest,4,2018,614042.034646704,30
Chugach National Forest,4,2019,281362.485448512,30
Chugach National Forest,5,2018,838946.144677584,31
Chugach National Forest,5,2019,399107.36333327997,31
Chugach National Forest,6,2018,1269117.1650480959,30
Chugach National Forest,6,2019,679210.479338592,30
Chugach National Forest,7,2018,1355786.613661032,31
Chugach National Forest,7,2019,654446.525321736,31
Chugach National Forest,8,2018,979411.677038808,31
Chugach National Forest,8,2019,681739.63893432,31
Chugach National Forest,9,2018,544879.29794436,30
Chugach National Forest,9,2019,526378.753044072,30
Chugach National Forest,10,2017,358135.703767416,31
Chugach National Forest,10,2018,306675.28923852,31
Chugach National Forest,10,2022,936435.059938752,31
Chugach National Forest,11,2017,232509.650560752,30
Chugach National Forest,11,2018,268740.65143332,30
Chugach National Forest,11,2022,272540.734365312,30
Chugach National Forest,12,2017,292252.566728184,31
Chugach National Forest,12,2018,397881.00649284,31
Chugach National Forest,12,2022,405328.677226608,31
Custer National Forest,1,2018,110227.825485984,31
Custer National Forest,1,2019,80797.04479007999,31
Custer National Forest,2,2018,79257.84951912,28
Custer National Forest,2,2019,69662.164855512,28
Custer National Forest,3,2018,157414.16032512,31
Custer National Forest,3,2019,96725.700211704,31
Custer National Forest,4,2018,89002.347307968,30
Custer National Forest,4,2019,72521.696295024,30
Custer National Forest,5,2018,99747.63395712,31
Custer National Forest,5,2019,66583.613590512,31
Custer National Forest,6,2018,179688.8425416,30
Custer National Forest,6,2019,111288.106473312,30
Custer National Forest,7,2018,169890.454978752,31
Custer National Forest,7,2019,95747.017219824,31
Custer National Forest,8,2018,193994.77134563998,31
Custer National Forest,8,2019,105024.702804096,31
Custer National Forest,9,2018,120858.256376352,30
Custer National Forest,9,2019,79463.056733304,30
Custer National Forest,10,2017,35761.89919848,31
Custer National Forest,10,2018,110582.18167370399,31
Custer National Forest,10,2022,159903.824748312,31
Custer National Forest,11,2017,43990.995924072,30
Custer National Forest,11,2018,97630.916704248,30
Custer National Forest,11,2022,74333.535368112,30
Custer National Forest,12,2017,56224.878072552,31
Custer National Forest,12,2018,128731.73141661599,31
Custer National Forest,12,2022,98621.50218432,31
Dakota Prairie Grasslands,1,2018,65590.787464608,31
Dakota Prairie Grasslands,1,2019,53073.380995488,31
Dakota Prairie Grasslands,2,2018,40301.815108944,28
Dakota Prairie Grasslands,2,2019,36765.362120976,28
Dakota Prairie Grasslands,3,2018,54361.166882448,31
Dakota Prairie Grasslands,3,2019,41070.653315304,31
Dakota Prairie Grasslands,4,2018,59798.84156604,30
Dakota Prairie Grasslands,4,2019,49692.662924496,30
Dakota Prairie Grasslands,5,2018,84785.895499104,31
Dakota Prairie Grasslands,5,2019,54756.0997212,31
Dakota Prairie Grasslands,6,2018,145943.889444144,30
Dakota Prairie Grasslands,6,2019,81267.07195752,30
Dakota Prairie Grasslands,7,2018,131207.096751792,31
Dakota Prairie Grasslands,7,2019,69062.19117124799,31
Dakota Prairie Grasslands,8,2018,106673.986143432,31
Dakota Prairie Grasslands,8,2019,68422.085557656,31
Dakota Prairie Grasslands,9,2018,115807.429247976,30
Dakota Prairie Grasslands,9,2019,75777.523807464,30
Dakota Prairie Grasslands,10,2017,34764.628741344,31
Dakota Prairie Grasslands,10,2018,90738.714909264,31
Dakota Prairie Grasslands,10,2022,141547.956311928,31
Dakota Prairie Grasslands,11,2017,45535.970574959996,30
Dakota Prairie Grasslands,11,2018,97381.996979592,30
Dakota Prairie Grasslands,11,2022,86667.614953824,30
Dakota Prairie Grasslands,12,2017,28419.089394576,31
Dakota Prairie Grasslands,12,2018,77074.187741136,31
Dakota Prairie Grasslands,12,2022,66490.426774944,31
Deschutes National Forest,1,2018,2186288.07666936,31
Deschutes National Forest,1,2019,1747757.331457752,31
Deschutes National Forest,2,2018,2166486.144195336,28
Deschutes National Forest,2,2019,1274325.873226944,28
Deschutes National Forest,3,2018,2927564.3122606077,31
Deschutes National Forest,3,2019,1366529.76748992,31
Deschutes National Forest,4,2018,2301254.091551376,30
Deschutes National Forest,4,2019,1463557.369387104,30
Deschutes National Forest,5,2018,2897148.0478179357,31
Deschutes National Forest,5,2019,1789764.66042432,31
Deschutes National Forest,6,2018,3866523.18663156,30
Deschutes National Forest,6,2019,2297964.629922624,30
Deschutes National Forest,7,2018,4653038.87852784,31
Deschutes National Forest,7,2019,2683802.49815556,31
Deschutes National Forest,8,2018,3529492.42274652,31
Deschutes National Forest,8,2019,3826032.020575896,31
Deschutes National Forest,9,2018,1972896.854857296,30
Deschutes National Forest,9,2019,3180683.4185792636,30
Deschutes National Forest,10,2017,1057296.300723432,31
Deschutes National Forest,10,2018,1405519.85105592,31
Deschutes National Forest,10,2022,4675729.291960992,31
Deschutes National Forest,11,2017,845122.269309792,30
Deschutes National Forest,11,2018,1216195.180662768,30
Deschutes National Forest,11,2022,1447112.6519144638,30
Deschutes National Forest,12,2017,1233498.125456664,31
Deschutes National Forest,12,2018,1790430.1553993518,31
Deschutes National Forest,12,2022,2669782.581554424,31
Fishlake National Forest,1,2018,65140.852954848,29
Fishlake National Forest,1,2019,73218.409014936,31
Fishlake National Forest,2,2018,99555.334677504,28
Fishlake National Forest,2,2019,55590.389885304,28
Fishlake National Forest,3,2018,184205.96772816,31
Fishlake National Forest,3,2019,68404.66499676,31
Fishlake National Forest,4,2018,119818.142379624,30
Fishlake National Forest,4,2019,80531.695012104,30
Fishlake National Forest,5,2018,171501.38403516,31
Fishlake National Forest,5,2019,110376.4596798,31
Fishlake National Forest,6,2018,240360.986062944,30
Fishlake National Forest,6,2019,162867.27860988,30
Fishlake National Forest,7,2018,307407.109245744,31
Fishlake National Forest,7,2019,181152.978779088,31
Fishlake National Forest,8,2018,220664.63491161598,31
Fishlake National Forest,8,2019,172958.5904706,31
Fishlake National Forest,9,2018,183860.36732404798,30
Fishlake National Forest,9,2019,153494.934579648,30
Fishlake National Forest,10,2017,107709.038437176,31
Fishlake National Forest,10,2018,132762.207589464,31
Fishlake National Forest,10,2022,257085.42712248,31
Fishlake National Forest,11,2017,44840.264360592,30
Fishlake National Forest,11,2018,78609.653270928,30
Fishlake National Forest,11,2022,78794.703682632,30
Fishlake National Forest,12,2017,44256.6496068,31
Fishlake National Forest,12,2018,73356.82412507999,31
Fishlake National Forest,12,2022,114373.334724888,31
Francis Marion and Sumter National Forests,1,2018,3354823.418261088,31
Francis Marion and Sumter National Forests,1,2019,2355906.284774856,31
Francis Marion and Sumter National Forests,2,2018,2663011.740810552,28
Francis Marion and Sumter National Forests,2,2019,1737996.37579968,28
Francis Marion and Sumter National Forests,3,2018,4506547.949966736,31
Francis Marion and Sumter National Forests,3,2019,2128502.553664392,31
Francis Marion and Sumter National Forests,4,2018,3557349.712386672,30
Francis Marion and Sumter National Forests,4,2019,2193028.924007088,30
Francis Marion and Sumter National Forests,5,2018,3388962.924465744,31
Francis Marion and Sumter National Forests,5,2019,2330710.944762168,31
Francis Marion and Sumter National Forests,6,2018,4189645.1030466957,30
Francis Marion and Sumter National Forests,6,2019,2688473.781840456,30
Francis Marion and Sumter National Forests,7,2018,3736537.084059168,31
Francis Marion and Sumter National Forests,7,2019,2335014.272995344,31
Francis Marion and Sumter National Forests,8,2018,3253276.24197312,31
Francis Marion and Sumter National Forests,8,2019,2349562.922699424,31
Francis Marion and Sumter National Forests,9,2018,2461006.0086395517,30
Francis Marion and Sumter National Forests,9,2019,2513284.388366256,30
Francis Marion and Sumter National Forests,10,2017,1434855.110865576,31
Francis Marion and Sumter National Forests,10,2018,2548326.171685344,31
Francis Marion and Sumter National Forests,10,2022,6024748.815768696,31
Francis Marion and Sumter National Forests,11,2017,1447791.310805712,30
Francis Marion and Sumter National Forests,11,2018,2335811.26632408,30
Francis Marion and Sumter National Forests,11,2022,2355146.055378384,30
Francis Marion and Sumter National Forests,12,2017,1569334.4987522399,31
Francis Marion and Sumter National Forests,12,2018,2685818.280562296,31
Francis Marion and Sumter National Forests,12,2022,3161076.195919536,31
Fremont-Winema National Forest,1,2018,51060.40303764,28
Fremont-Winema National Forest,1,2019,72381.1716564,31
Fremont-Winema National Forest,2,2018,56772.494991144,26
Fremont-Winema National Forest,2,2019,52226.114808456,28
Fremont-Winema National Forest,3,2018,81470.15561916,30
Fremont-Winema National Forest,3,2019,60326.525370504,31
Fremont-Winema National Forest,4,2018,114119.503864776,30
Fremont-Winema National Forest,4,2019,57323.294569392,30
Fremont-Winema National Forest,5,2018,311294.767215384,31
Fremont-Winema National Forest,5,2019,128328.74646696,31
Fremont-Winema National Forest,6,2018,308557.160642784,30
Fremont-Winema National Forest,6,2019,215061.758330112,30
Fremont-Winema National Forest,7,2018,400916.02736620797,31
Fremont-Winema National Forest,7,2019,239984.779083624,31
Fremont-Winema National Forest,8,2018,265569.2975532,31
Fremont-Winema National Forest,8,2019,232820.54021844,31
Fremont-Winema National Forest,9,2018,171736.183472952,30
Fremont-Winema National Forest,9,2019,156786.376773264,30
Fremont-Winema National Forest,10,2017,84120.614786112,31
Fremont-Winema National Forest,10,2018,131555.081840088,31
Fremont-Winema National Forest,10,2022,332280.020390184,31
Fremont-Winema National Forest,11,2017,85243.25531320799,30
Fremont-Winema National Forest,11,2018,100077.464716152,30
Fremont-Winema National Forest,11,2022,78089.432788992,30
Fremont-Winema National Forest,12,2017,46332.421332144004,31
Fremont-Winema National Forest,12,2018,115305.334482192,31
Fremont-Winema National Forest,12,2022,122235.376243416,31
Helena National Forest,1,2018,42751.455254208,29
Helena National Forest,1,2019,98475.324062328,31
Helena National Forest,2,2018,37147.624506768,24
Helena National Forest,2,2019,55646.878131168,28
Helena National Forest,3,2018,60759.173590152,31
Helena National Forest,3,2019,59725.486185887996,31
Helena National Forest,4,2018,58954.12518012,30
Helena National Forest,4,2019,48372.85527936,30
Helena National Forest,5,2018,249905.493252408,31
Helena National Forest,5,2019,113014.566350928,31
Helena National Forest,6,2018,124513.50376392,30
Helena National Forest,6,2019,149655.953542848,30
Helena National Forest,7,2018,146144.837388384,31
Helena National Forest,7,2019,113896.494265296,31
Helena National Forest,8,2018,160336.055315928,31
Helena National Forest,8,2019,99271.95231369599,31
Helena National Forest,9,2018,117350.693673888,30
Helena National Forest,9,2019,152939.504762112,30
Helena National Forest,10,2017,42577.499012759996,31
Helena National Forest,10,2018,85511.257245024,31
Helena National Forest,10,2022,155884.016079432,31
Helena National Forest,11,2017,47862.54522,30
Helena National Forest,11,2018,217953.20017639198,30
Helena National Forest,11,2022,72996.98226132,30
Helena National Forest,12,2017,23903.800325304,31
Helena National Forest,12,2018,63328.591211424,31
Helena National Forest,12,2022,81169.111197072,31
Klamath National Forest,1,2018,63651.563464008,31
Klamath National Forest,1,2019,266399.60311596,31
Klamath National Forest,2,2018,73648.187489688,28
Klamath National Forest,2,2019,123280.602708144,28
Klamath National Forest,3,2018,375217.659865704,31
Klamath National Forest,3,2019,149104.812889848,31
Klamath National Forest,4,2018,257776.15181628,30
Klamath National Forest,4,2019,115846.847283912,30
Klamath National Forest,5,2018,354647.38664736,31
Klamath National Forest,5,2019,160996.99807893598,31
Klamath National Forest,6,2018,302031.550340352,30
Klamath National Forest,6,2019,220984.856819256,30
Klamath National Forest,7,2018,378284.827210032,31
Klamath National Forest,7,2019,199691.47183368,31
Klamath National Forest,8,2018,330740.788815816,31
Klamath National Forest,8,2019,281592.58629952796,31
Klamath National Forest,9,2018,173511.904904496,30
Klamath National Forest,9,2019,260330.345215848,30
Klamath National Forest,10,2017,89737.55768364,31
Klamath National Forest,10,2018,213008.60669784,31
Klamath National Forest,10,2022,926500.660124304,31
Klamath National Forest,11,2017,65737.298694936,30
Klamath National Forest,11,2018,205207.417021752,30
Klamath National Forest,11,2022,125444.10327564,30
Klamath National Forest,12,2017,75428.59725192,31
Klamath National Forest,12,2018,389698.666822152,31
Klamath National Forest,12,2022,193758.468185232,31
Mark Twain National Forest,1,2018,5607938.746222944,31
Mark Twain National Forest,1,2019,4104747.592871208,31
Mark Twain National Forest,2,2018,4538129.44379292,28
Mark Twain National Forest,2,2019,3452466.035599896,28
Mark Twain National Forest,3,2018,8344247.3498088,31
Mark Twain National Forest,3,2019,4165213.742717808,31
Mark Twain National Forest,4,2018,6203863.0765065355,30
Mark Twain National Forest,4,2019,4569538.014026808,30
Mark Twain National Forest,5,2018,7107147.145085496,31
Mark Twain National Forest,5,2019,5105936.911050552,31
Mark Twain National Forest,6,2018,9228249.546665208,30
Mark Twain National Forest,6,2019,5934137.112770064,30
Mark Twain National Forest,7,2018,7765636.778979456,31
Mark Twain National Forest,7,2019,5488254.657237336,31
Mark Twain National Forest,8,2018,6012915.45850068,31
Mark Twain National Forest,8,2019,5877423.766983313,31
Mark Twain National Forest,9,2018,4398219.355641456,30
Mark Twain National Forest,9,2019,5128526.133524232,30
Mark Twain National Forest,10,2017,3061019.45986596,31
Mark Twain National Forest,10,2018,4570554.76489296,31
Mark Twain National Forest,10,2022,11734408.06049856,31
Mark Twain National Forest,11,2017,2974512.914784696,30
Mark Twain National Forest,11,2018,4298570.286984744,30
Mark Twain National Forest,11,2022,3855255.7112802956,30
Mark Twain National Forest,12,2017,2760373.742360688,31
Mark Twain National Forest,12,2018,4365076.577240256,31
Mark Twain National Forest,12,2022,4964348.215380696,31
Medicine Bow National Forest,1,2018,587284.9776055199,31
Medicine Bow National Forest,1,2019,550183.8525308641,31
Medicine Bow National Forest,2,2018,434597.403791184,28
Medicine Bow National Forest,2,2019,411244.460680992,28
Medicine Bow National Forest,3,2018,727891.631394144,31
Medicine Bow National Forest,3,2019,454207.869245256,31
Medicine Bow National Forest,4,2018,602439.051666384,30
Medicine Bow National Forest,4,2019,422697.149245728,30
Medicine Bow National Forest,5,2018,675723.065562816,31
Medicine Bow National Forest,5,2019,462850.913323464,31
Medicine Bow National Forest,6,2018,995634.663779448,30
Medicine Bow National Forest,6,2019,612289.064485056,30
Medicine Bow National Forest,7,2018,1017401.810040576,31
Medicine Bow National Forest,7,2019,576598.414852416,31
Medicine Bow National Forest,8,2018,818097.468749712,31
Medicine Bow National Forest,8,2019,538280.826903144,31
Medicine Bow National Forest,9,2018,571192.19380656,30
Medicine Bow National Forest,9,2019,564729.013455912,30
Medicine Bow National Forest,10,2017,320719.94708232,31
Medicine Bow National Forest,10,2018,549602.337665424,31
Medicine Bow National Forest,10,2022,1054000.352715864,31
Medicine Bow National Forest,11,2017,245150.90728012798,30
Medicine Bow National Forest,11,2018,439912.67629975197,30
Medicine Bow National Forest,11,2022,318520.67860120797,30
Medicine Bow National Forest,12,2017,262348.403988432,31
Medicine Bow National Forest,12,2018,545650.1859594,31
Medicine Bow National Forest,12,2022,483017.034112896,31
Mendocino National Forest,1,2018,70218.894246696,28
Mendocino National Forest,1,2019,47727.896446128,31
Mendocino National Forest,2,2018,50199.21982488,26
Mendocino National Forest,2,2019,46569.133617432,28
Mendocino National Forest,3,2018,103108.86963528,31
Mendocino National Forest,3,2019,44894.33793564,31
Mendocino National Forest,4,2018,55923.38361876,30
Mendocino National Forest,4,2019,45893.940803904,30
Mendocino National Forest,5,2018,98203.089621552,31
Mendocino National Forest,5,2019,53644.351826496,31
Mendocino National Forest,6,2018,80188.052259144,30
Mendocino National Forest,6,2019,62394.297032856,30
Mendocino National Forest,7,2018,81847.758587568,31
Mendocino National Forest,7,2019,69357.333507096,31
Mendocino National Forest,8,2018,221702.678891928,31
Mendocino National Forest,8,2019,62109.642659256,31
Mendocino National Forest,9,2018,86719.494000744,30
Mendocino National Forest,9,2019,81261.515257752,30
Mendocino National Forest,10,2017,36744.138918984,31
Mendocino National Forest,10,2018,67504.31421864,31
Mendocino National Forest,10,2022,90641.183526744,30
Mendocino National Forest,11,2017,34586.717160192,30
Mendocino National Forest,11,2018,58420.21620636,30
Mendocino National Forest,11,2022,39301.912125144,30
Mendocino National Forest,12,2017,29656.99305516,31
Mendocino National Forest,12,2018,60392.994398568,31
Mendocino National Forest,12,2022,65757.200812824,31
Midewin National Tallgrass Prairie,1,2018,610213.463209296,31
Midewin National Tallgrass Prairie,1,2019,321483.186174048,31
Midewin National Tallgrass Prairie,2,2018,448002.308660616,28
Midewin National Tallgrass Prairie,2,2019,240365.199363864,28
Midewin National Tallgrass Prairie,3,2018,565194.318107592,31
Midewin National Tallgrass Prairie,3,2019,290128.855369872,31
Midewin National Tallgrass Prairie,4,2018,376530.160241424,30
Midewin National Tallgrass Prairie,4,2019,277360.401134832,30
Midewin National Tallgrass Prairie,5,2018,376295.840778072,31
Midewin National Tallgrass Prairie,5,2019,297333.70258608,31
Midewin National Tallgrass Prairie,6,2018,463582.308685032,30
Midewin National Tallgrass Prairie,6,2019,311271.169085448,30
Midewin National Tallgrass Prairie,7,2018,395305.266408912,31
Midewin National Tallgrass Prairie,7,2019,287045.395025448,31
Midewin National Tallgrass Prairie,8,2018,394753.3528224,31
Midewin National Tallgrass Prairie,8,2019,276746.730111576,31
Midewin National Tallgrass Prairie,9,2018,301633.913462688,30
Midewin National Tallgrass Prairie,9,2019,283533.435669888,30
Midewin National Tallgrass Prairie,10,2017,213619.50343584,31
Midewin National Tallgrass Prairie,10,2018,331696.570210992,31
Midewin National Tallgrass Prairie,10,2022,622157.487113376,31
Midewin National Tallgrass Prairie,11,2017,186193.51948732798,30
Midewin National Tallgrass Prairie,11,2018,305413.86711216,30
Midewin National Tallgrass Prairie,11,2022,275993.803975824,30
Midewin National Tallgrass Prairie,12,2017,209345.905592472,31
Midewin National Tallgrass Prairie,12,2018,331069.68579648,31
Midewin National Tallgrass Prairie,12,2022,402378.964287096,31
National Forests in North Carolina,1,2018,23101140.127736423,31
National Forests in North Carolina,1,2019,18040441.48952784,31
National Forests in North Carolina,2,2018,15617866.480611935,28
National Forests in North Carolina,2,2019,13817586.543948144,28
National Forests in North Carolina,3,2018,23704277.276673358,31
National Forests in North Carolina,3,2019,16083263.749089625,31
National Forests in North Carolina,4,2018,19893008.840856433,30
National Forests in North Carolina,4,2019,17835108.107643913,30
National Forests in North Carolina,5,2018,23293750.723707553,31
National Forests in North Carolina,5,2019,20422652.931327,31
National Forests in North Carolina,6,2018,28986060.156729672,30
National Forests in North Carolina,6,2019,22343040.8977207,30
National Forests in North Carolina,7,2018,26866528.40178881,31
National Forests in North Carolina,7,2019,19518593.796271343,31
National Forests in North Carolina,8,2018,23071049.516777735,31
National Forests in North Carolina,8,2019,19552862.55398746,31
National Forests in North Carolina,9,2018,17486706.15887124,30
National Forests in North Carolina,9,2019,18956966.011884,30
National Forests in North Carolina,10,2017,11437580.880334679,31
National Forests in North Carolina,10,2018,17865985.990632553,31
National Forests in North Carolina,10,2022,50682542.98441239,31
National Forests in North Carolina,11,2017,10197000.085536767,30
National Forests in North Carolina,11,2018,16340722.813100448,30
National Forests in North Carolina,11,2022,17137470.12512136,30
National Forests in North Carolina,12,2017,10756972.322939929,31
National Forests in North Carolina,12,2018,18493050.619260646,31
National Forests in North Carolina,12,2022,23859253.828333344,31
National Forests in Texas,1,2018,4004907.658334688,31
National Forests in Texas,1,2019,3032435.116408032,31
National Forests in Texas,2,2018,3101947.9744683118,28
National Forests in Texas,2,2019,2405928.6478125597,28
National Forests in Texas,3,2018,5047628.506055712,31
National Forests in Texas,3,2019,2965108.201252176,31
National Forests in Texas,4,2018,3925313.059674528,30
National Forests in Texas,4,2019,2992695.308915232,30
National Forests in Texas,5,2018,4122111.852203952,31
National Forests in Texas,5,2019,3615906.816077064,31
National Forests in Texas,6,2018,4804840.006246512,30
National Forests in Texas,6,2019,4423706.769717648,30
National Forests in Texas,7,2018,4493390.026050336,31
National Forests in Texas,7,2019,3494529.950466768,31
National Forests in Texas,8,2018,3818617.21389516,31
National Forests in Texas,8,2019,4325885.2707173275,31
National Forests in Texas,9,2018,2784209.621586744,30
National Forests in Texas,9,2019,4362780.676159968,30
National Forests in Texas,10,2017,1770135.123271224,31
National Forests in Texas,10,2018,2904171.168467208,31
National Forests in Texas,10,2022,8339628.18996324,31
National Forests in Texas,11,2017,1827142.1691071999,30
National Forests in Texas,11,2018,3116618.087563488,30
National Forests in Texas,11,2022,2745429.601782168,30
National Forests in Texas,12,2017,1818676.1686602,31
National Forests in Texas,12,2018,3384477.54289248,31
National Forests in Texas,12,2022,3901696.440673944,31
Nebraska National Forest,1,2018,174957.668306928,31
Nebraska National Forest,1,2019,178040.719256016,31
Nebraska National Forest,2,2018,165417.946606992,28
Nebraska National Forest,2,2019,140191.679777952,28
Nebraska National Forest,3,2018,249656.204229288,31
Nebraska National Forest,3,2019,148537.12770984,31
Nebraska National Forest,4,2018,250003.770725328,30
Nebraska National Forest,4,2019,174297.18784668,30
Nebraska National Forest,5,2018,415915.180019088,31
Nebraska National Forest,5,2019,246857.20708147198,31
Nebraska National Forest,6,2018,749171.981315256,30
Nebraska National Forest,6,2019,408829.671076752,30
Nebraska National Forest,7,2018,575969.120417232,31
Nebraska National Forest,7,2019,382555.964849688,31
Nebraska National Forest,8,2018,515359.494922872,31
Nebraska National Forest,8,2019,339661.277220768,31
Nebraska National Forest,9,2018,298448.249166552,30
Nebraska National Forest,9,2019,305484.42137952,30
Nebraska National Forest,10,2017,150080.34100824,31
Nebraska National Forest,10,2018,282682.141918656,31
Nebraska National Forest,10,2022,604439.617677648,31
Nebraska National Forest,11,2017,115864.142300832,30
Nebraska National Forest,11,2018,273763.07007444,30
Nebraska National Forest,11,2022,190265.105957712,30
Nebraska National Forest,12,2017,98761.454716464,31
Nebraska National Forest,12,2018,231933.27458587202,31
Nebraska National Forest,12,2022,200247.140478024,31
Ochoco National Forest,1,2018,216374.834145576,31
Ochoco National Forest,1,2019,163694.81448513598,31
Ochoco National Forest,2,2018,215643.645893832,28
Ochoco National Forest,2,2019,103077.257608032,28
Ochoco National Forest,3,2018,377033.364671184,31
Ochoco National Forest,3,2019,135603.175018344,31
Ochoco National Forest,4,2018,292072.132038936,30
