siteid,month,tmean_celsius
NAT_077,5/1/18,12.690033
NAT_077,6/1/18,16.598755
NAT_077,7/1/18,23.381683
NAT_077,8/1/18,21.768768
NAT_077,9/1/18,16.41388
NAT_077,10/1/18,8.945953
NAT_077,11/1/18,3.5567322
NAT_077,12/1/18,-2.1452637
NAT_077,1/1/19,-0.9300537
NAT_077,2/1/19,-3.7640686
NAT_077,3/1/19,-0.22039795
NAT_077,4/1/19,6.7201843
NAT_077,5/1/19,10.422974
NAT_077,6/1/19,16.638306
NAT_077,7/1/19,21.190552
NAT_077,8/1/19,21.499146
NAT_077,9/1/19,14.176544
NAT_077,10/1/19,6.6222534
NAT_077,11/1/19,4.087097
NAT_077,12/1/19,-1.0057983
NAT_077,1/1/20,-0.3657837
NAT_077,2/1/20,0.36523438
NAT_077,3/1/20,0.9241333
NAT_077,4/1/20,7.24292
NAT_077,5/1/20,11.913849
NAT_077,6/1/20,16.45102
NAT_077,7/1/20,22.134766
NAT_077,8/1/20,22.381073
NAT_077,9/1/20,19.086609
NAT_077,10/1/20,12.371796
NAT_077,11/1/20,1.8608704
NAT_077,12/1/20,-2.093628
NAT_077,1/1/21,-1.3594971
NAT_077,2/1/21,-0.8973694
NAT_077,3/1/21,0.88790894
NAT_077,4/1/21,7.7589417
NAT_077,5/1/21,12.421234
NAT_077,6/1/21,20.559082
NAT_077,7/1/21,25.047394
NAT_077,8/1/21,22.013092
NAT_077,9/1/21,17.039246
NAT_077,10/1/21,8.101135
NAT_077,11/1/21,4.430298
NAT_077,12/1/21,-2.066742
NAT_077,1/1/22,-1.9085693
NAT_077,2/1/22,-0.5722656
NAT_077,3/1/22,4.1779175
NAT_077,4/1/22,4.4454346
NAT_077,5/1/22,9.238007
NAT_077,6/1/22,16.42572
NAT_077,7/1/22,23.444397
NAT_077,8/1/22,23.0708
NAT_077,9/1/22,18.11261
NAT_077,10/1/22,12.631165
NAT_077,11/1/22,-2.537445
NAT_077,12/1/22,-4.0412903
NAT_078,1/1/18,3.8240967
NAT_078,2/1/18,3.0949402
NAT_078,3/1/18,2.6281128
NAT_078,4/1/18,7.7946777
NAT_078,5/1/18,13.842773
NAT_078,6/1/18,18.097107
NAT_078,7/1/18,24.366669
NAT_078,8/1/18,22.309784
NAT_078,9/1/18,17.666626
NAT_078,10/1/18,12.062592
NAT_078,11/1/18,7.473877
NAT_078,12/1/18,2.0239868
NAT_078,1/1/19,3.046936
NAT_078,2/1/19,-1.2015381
NAT_078,3/1/19,2.9383545
NAT_078,4/1/19,9.164154
NAT_078,5/1/19,11.87381
NAT_078,6/1/19,18.267548
NAT_078,7/1/19,21.331604
NAT_078,8/1/19,22.252075
NAT_078,9/1/19,16.078705
NAT_078,10/1/19,10.3767395
NAT_078,11/1/19,8.268677
NAT_078,12/1/19,2.0867615
NAT_078,1/1/20,2.1312256
NAT_078,2/1/20,4.834961
NAT_078,3/1/20,4.0755005
NAT_078,4/1/20,9.407196
NAT_078,5/1/20,12.66098
NAT_078,6/1/20,17.173859
NAT_078,7/1/20,23.027344
NAT_078,8/1/20,23.418518
NAT_078,9/1/20,20.702972
NAT_078,10/1/20,15.782898
NAT_078,11/1/20,5.4069214
NAT_078,12/1/20,2.550476
NAT_078,1/1/21,2.3835144
NAT_078,2/1/21,2.2616882
NAT_078,3/1/21,3.3989258
NAT_078,4/1/21,10.162384
NAT_078,5/1/21,14.104065
NAT_078,6/1/21,20.403961
NAT_078,7/1/21,25.317291
NAT_078,8/1/21,23.153687
NAT_078,9/1/21,18.765503
NAT_078,10/1/21,9.848816
NAT_078,11/1/21,6.848755
NAT_078,12/1/21,1.1473389
NAT_078,1/1/22,3.2259216
NAT_078,2/1/22,4.6346436
NAT_078,3/1/22,6.8927307
NAT_078,4/1/22,5.9540405
NAT_078,5/1/22,10.395325
NAT_078,6/1/22,16.891144
NAT_078,7/1/22,23.222412
NAT_078,8/1/22,23.51828
NAT_078,9/1/22,19.335297
NAT_078,10/1/22,15.186096
NAT_078,11/1/22,3.1856384
NAT_078,12/1/22,0.32421875
NAT_079,1/1/18,9.539642
NAT_079,2/1/18,7.4437256
NAT_079,3/1/18,8.457855
NAT_079,4/1/18,13.947449
NAT_079,5/1/18,15.290497
NAT_079,6/1/18,21.557465
NAT_079,7/1/18,24.957489
NAT_079,8/1/18,23.638367
NAT_079,9/1/18,21.955017
NAT_079,10/1/18,14.455109
NAT_079,11/1/18,11.14389
NAT_079,12/1/18,6.734894
NAT_079,1/1/19,6.3024597
NAT_079,2/1/19,2.5557861
NAT_079,3/1/19,7.685974
NAT_079,4/1/19,13.0000305
NAT_079,5/1/19,11.678345
NAT_079,6/1/19,20.091522
NAT_079,7/1/19,23.445923
NAT_079,8/1/19,24.289276
NAT_079,9/1/19,20.185669
NAT_079,10/1/19,15.165741
NAT_079,11/1/19,10.880524
NAT_079,12/1/19,5.202759
NAT_079,1/1/20,7.2219543
NAT_079,2/1/20,8.496185
NAT_079,3/1/20,6.707367
NAT_079,4/1/20,11.634735
NAT_079,5/1/20,18.058472
NAT_079,6/1/20,20.365326
NAT_079,7/1/20,24.067017
NAT_079,8/1/20,25.524384
NAT_079,9/1/20,23.821442
NAT_079,10/1/20,18.918457
NAT_079,11/1/20,10.904144
NAT_079,12/1/20,7.3225403
NAT_079,1/1/21,6.501831
NAT_079,2/1/21,8.310303
NAT_079,3/1/21,7.281616
NAT_079,4/1/21,13.690918
NAT_079,5/1/21,16.62259
NAT_079,6/1/21,23.555725
NAT_079,7/1/21,25.27301
NAT_079,8/1/21,24.603058
NAT_079,9/1/21,21.991333
NAT_079,10/1/21,13.91983
NAT_079,11/1/21,13.625519
NAT_079,12/1/21,6.311157
NAT_079,1/1/22,7.393738
NAT_079,2/1/22,7.1131897
NAT_079,3/1/22,10.551605
NAT_079,4/1/22,13.878265
NAT_079,5/1/22,17.06894
NAT_079,6/1/22,22.395325
NAT_079,7/1/22,24.34964
NAT_079,8/1/22,24.618195
NAT_079,9/1/22,22.128052
NAT_079,10/1/22,16.470825
NAT_079,11/1/22,7.588043
NAT_079,12/1/22,6.0419617
NAT_080,1/1/18,10.622925
NAT_080,2/1/18,9.021881
NAT_080,3/1/18,8.889618
NAT_080,4/1/18,13.600983
NAT_080,5/1/18,15.166779
NAT_080,6/1/18,20.582336
NAT_080,7/1/18,24.980988
NAT_080,8/1/18,23.527924
NAT_080,9/1/18,20.991455
NAT_080,10/1/18,16.007172
NAT_080,11/1/18,13.001007
NAT_080,12/1/18,8.119476
NAT_080,1/1/19,8.047913
NAT_080,2/1/19,4.7190247
NAT_080,3/1/19,8.643646
NAT_080,4/1/19,13.8272705
NAT_080,5/1/19,12.579102
NAT_080,6/1/19,19.92279
NAT_080,7/1/19,22.663177
NAT_080,8/1/19,23.095642
NAT_080,9/1/19,20.572021
NAT_080,10/1/19,16.33783
NAT_080,11/1/19,12.4461975
NAT_080,12/1/19,7.331726
NAT_080,1/1/20,7.920868
NAT_080,2/1/20,10.159393
NAT_080,3/1/20,7.835388
NAT_080,4/1/20,12.355377
NAT_080,5/1/20,17.451324
NAT_080,6/1/20,19.797516
NAT_080,7/1/20,22.538422
NAT_080,8/1/20,24.635773
NAT_080,9/1/20,23.359009
NAT_080,10/1/20,19.78656
NAT_080,11/1/20,11.635498
NAT_080,12/1/20,9.247833
NAT_080,1/1/21,8.480713
NAT_080,2/1/21,9.117218
NAT_080,3/1/21,8.511414
NAT_080,4/1/21,14.048523
NAT_080,5/1/21,16.954346
NAT_080,6/1/21,21.860748
NAT_080,7/1/21,24.16275
NAT_080,8/1/21,23.35556
NAT_080,9/1/21,21.359955
NAT_080,10/1/21,14.765778
NAT_080,11/1/21,13.682678
NAT_080,12/1/21,7.5402527
NAT_080,1/1/22,8.638123
NAT_080,2/1/22,9.414612
NAT_080,3/1/22,11.7135315
NAT_080,4/1/22,13.611084
NAT_080,5/1/22,16.886322
NAT_080,6/1/22,21.914886
NAT_080,7/1/22,23.261536
NAT_080,8/1/22,24.203918
NAT_080,9/1/22,21.999664
NAT_080,10/1/22,17.336456
NAT_080,11/1/22,8.886047
NAT_080,12/1/22,7.232422
NAT_081,1/1/18,10.711914
NAT_081,2/1/18,9.19162
NAT_081,3/1/18,9.381683
NAT_081,4/1/18,14.685028
NAT_081,5/1/18,15.805939
NAT_081,6/1/18,21.315704
NAT_081,7/1/18,26.172058
NAT_081,8/1/18,24.610199
NAT_081,9/1/18,22.454407
NAT_081,10/1/18,16.55655
NAT_081,11/1/18,13.146332
NAT_081,12/1/18,7.9281616
NAT_081,1/1/19,7.742737
NAT_081,2/1/19,4.3141785
NAT_081,3/1/19,9.019348
NAT_081,4/1/19,14.255554
NAT_081,5/1/19,12.845734
NAT_081,6/1/19,20.339691
NAT_081,7/1/19,23.700531
NAT_081,8/1/19,24.48993
NAT_081,9/1/19,21.369263
NAT_081,10/1/19,16.770386
NAT_081,11/1/19,12.711365
NAT_081,12/1/19,6.3555603
NAT_081,1/1/20,8.360687
NAT_081,2/1/20,10.611542
NAT_081,3/1/20,8.260864
NAT_081,4/1/20,12.734436
NAT_081,5/1/20,18.806824
NAT_081,6/1/20,20.571594
NAT_081,7/1/20,23.912811
NAT_081,8/1/20,25.904266
NAT_081,9/1/20,24.83606
NAT_081,10/1/20,20.241638
NAT_081,11/1/20,12.447723
NAT_081,12/1/20,9.330353
NAT_081,1/1/21,8.447784
NAT_081,2/1/21,9.776825
NAT_081,3/1/21,9.0867
NAT_081,4/1/21,15.064056
NAT_081,5/1/21,17.512146
NAT_081,6/1/21,23.353119
NAT_081,7/1/21,25.611786
NAT_081,8/1/21,24.762695
NAT_081,9/1/21,22.6539
NAT_081,10/1/21,15.355164
NAT_081,11/1/21,14.896118
NAT_081,12/1/21,7.5574036
NAT_081,1/1/22,8.530548
NAT_081,2/1/22,9.284546
NAT_081,3/1/22,12.378906
NAT_081,4/1/22,14.820679
NAT_081,5/1/22,17.723389
NAT_081,6/1/22,22.76297
NAT_081,7/1/22,24.42337
NAT_081,8/1/22,25.731903
NAT_081,9/1/22,23.207764
NAT_081,10/1/22,18.137451
NAT_081,11/1/22,9.06131
NAT_081,12/1/22,7.1682434
NAT_082,1/1/18,4.9883423
NAT_082,2/1/18,3.7764587
NAT_082,3/1/18,3.5401917
NAT_082,4/1/18,7.8487244
NAT_082,5/1/18,12.543671
NAT_082,6/1/18,15.880402
NAT_082,7/1/18,22.012268
NAT_082,8/1/18,19.836212
NAT_082,9/1/18,16.099976
NAT_082,10/1/18,12.395203
NAT_082,11/1/18,8.078491
NAT_082,12/1/18,3.5334473
NAT_082,1/1/19,4.468292
NAT_082,2/1/19,0.16607666
NAT_082,3/1/19,4.193451
NAT_082,4/1/19,9.641052
NAT_082,5/1/19,12.028656
NAT_082,6/1/19,17.378937
NAT_082,7/1/19,18.523773
NAT_082,8/1/19,19.950104
NAT_082,9/1/19,15.007172
NAT_082,10/1/19,10.314911
NAT_082,11/1/19,8.070038
NAT_082,12/1/19,3.7285156
NAT_082,1/1/20,3.3301086
NAT_082,2/1/20,5.3482056
NAT_082,3/1/20,4.594116
NAT_082,4/1/20,9.333099
NAT_082,5/1/20,11.861969
NAT_082,6/1/20,15.520233
NAT_082,7/1/20,20.204895
NAT_082,8/1/20,21.040558
NAT_082,9/1/20,19.114014
NAT_082,10/1/20,15.042023
NAT_082,11/1/20,5.950348
NAT_082,12/1/20,3.9493713
NAT_082,1/1/21,4.010132
NAT_082,2/1/21,3.2687378
NAT_082,3/1/21,4.081085
NAT_082,4/1/21,9.61969
NAT_082,5/1/21,12.704468
NAT_082,6/1/21,17.330597
NAT_082,7/1/21,22.022278
NAT_082,8/1/21,20.886322
NAT_082,9/1/21,17.385376
NAT_082,10/1/21,10.00415
NAT_082,11/1/21,7.5882874
NAT_082,12/1/21,2.2205505
NAT_082,1/1/22,4.3175354
NAT_082,2/1/22,5.557434
NAT_082,3/1/22,7.0095215
NAT_082,4/1/22,5.5594177
NAT_082,5/1/22,9.388245
NAT_082,6/1/22,14.968658
NAT_082,7/1/22,19.803436
NAT_082,8/1/22,20.768524
NAT_082,9/1/22,17.715424
NAT_082,10/1/22,14.266937
NAT_082,11/1/22,4.286743
NAT_082,12/1/22,1.8347778
NAT_083,1/1/18,2.492279
NAT_083,2/1/18,1.2250061
NAT_083,3/1/18,1.3467102
NAT_083,4/1/18,6.190796
NAT_083,5/1/18,12.27359
NAT_083,6/1/18,15.713928
NAT_083,7/1/18,22.291534
NAT_083,8/1/18,20.716248
NAT_083,9/1/18,15.696259
NAT_083,10/1/18,10.564423
NAT_083,11/1/18,5.2570496
NAT_083,12/1/18,0.5663147
NAT_083,1/1/19,1.7376404
NAT_083,2/1/19,-2.3893738
NAT_083,3/1/19,1.6928711
NAT_083,4/1/19,7.459198
NAT_083,5/1/19,10.846008
NAT_083,6/1/19,16.314697
NAT_083,7/1/19,19.387909
NAT_083,8/1/19,20.416107
NAT_083,9/1/19,14.079956
NAT_083,10/1/19,8.184509
NAT_083,11/1/19,5.5565186
NAT_083,12/1/19,0.94454956
NAT_083,1/1/20,0.8043518
NAT_083,2/1/20,2.9171448
NAT_083,3/1/20,2.7557373
NAT_083,4/1/20,8.002686
NAT_083,5/1/20,11.203125
NAT_083,6/1/20,14.946442
NAT_083,7/1/20,20.964539
NAT_083,8/1/20,21.299103
NAT_083,9/1/20,18.958252
NAT_083,10/1/20,13.409943
NAT_083,11/1/20,3.7250366
NAT_083,12/1/20,1.2659607
NAT_083,1/1/21,1.0993347
NAT_083,2/1/21,0.6838379
NAT_083,3/1/21,1.9215698
NAT_083,4/1/21,8.557007
NAT_083,5/1/21,12.017548
NAT_083,6/1/21,18.435028
NAT_083,7/1/21,23.432678
NAT_083,8/1/21,21.165894
NAT_083,9/1/21,16.948608
NAT_083,10/1/21,8.264587
NAT_083,11/1/21,5.341919
NAT_083,12/1/21,-0.28826904
NAT_083,1/1/22,1.7003784
NAT_083,2/1/22,2.736145
NAT_083,3/1/22,5.2034607
NAT_083,4/1/22,3.8996887
NAT_083,5/1/22,8.395203
NAT_083,6/1/22,14.719147
NAT_083,7/1/22,21.492554
NAT_083,8/1/22,21.963074
NAT_083,9/1/22,17.682343
NAT_083,10/1/22,13.612091
NAT_083,11/1/22,1.6288147
NAT_083,12/1/22,-1.007904
NAT_084,1/1/18,5.1695557
NAT_084,2/1/18,2.928894
NAT_084,3/1/18,3.0306396
NAT_084,4/1/18,9.143982
NAT_084,5/1/18,12.425934
NAT_084,6/1/18,19.130402
NAT_084,7/1/18,23.510986
NAT_084,8/1/18,21.88272
NAT_084,9/1/18,18.988312
NAT_084,10/1/18,11.591644
NAT_084,11/1/18,7.790924
NAT_084,12/1/18,1.803009
NAT_084,1/1/19,1.6126099
NAT_084,2/1/19,-2.617859
NAT_084,3/1/19,2.9709167
NAT_084,4/1/19,9.008118
NAT_084,5/1/19,8.727417
NAT_084,6/1/19,17.800446
NAT_084,7/1/19,21.163422
NAT_084,8/1/19,21.736542
NAT_084,9/1/19,16.81726
NAT_084,10/1/19,11.349518
NAT_084,11/1/19,7.246643
NAT_084,12/1/19,0.70443726
NAT_084,1/1/20,1.7858887
NAT_084,2/1/20,4.621582
NAT_084,3/1/20,2.8484192
NAT_084,4/1/20,7.6853333
NAT_084,5/1/20,14.175568
NAT_084,6/1/20,18.043762
NAT_084,7/1/20,22.321533
NAT_084,8/1/20,23.077118
NAT_084,9/1/20,20.809357
NAT_084,10/1/20,16.029358
NAT_084,11/1/20,6.480774
NAT_084,12/1/20,3.4851685
NAT_084,1/1/21,2.3373413
NAT_084,2/1/21,2.8110962
NAT_084,3/1/21,3.0756226
NAT_084,4/1/21,9.760315
NAT_084,5/1/21,14.076935
NAT_084,6/1/21,21.38272
NAT_084,7/1/21,24.302948
NAT_084,8/1/21,22.81131
NAT_084,9/1/21,19.62378
NAT_084,10/1/21,10.470795
NAT_084,11/1/21,9.220398
NAT_084,12/1/21,1.900238
NAT_084,1/1/22,2.0101318
NAT_084,2/1/22,2.783966
NAT_084,3/1/22,6.1783752
NAT_084,4/1/22,8.95108
NAT_084,5/1/22,13.423981
NAT_084,6/1/22,19.144226
NAT_084,7/1/22,22.972626
NAT_084,8/1/22,23.074585
NAT_084,9/1/22,19.799713
NAT_084,10/1/22,14.161346
NAT_084,11/1/22,2.3632507
NAT_084,12/1/22,0.9682617
NAT_085,1/1/18,0.3467102
NAT_085,2/1/18,-1.8951721
NAT_085,3/1/18,-1.9490051
NAT_085,4/1/18,5.206543
NAT_085,5/1/18,8.802673
NAT_085,6/1/18,16.692413
NAT_085,7/1/18,20.204102
NAT_085,8/1/18,18.965118
NAT_085,9/1/18,15.38736
NAT_085,10/1/18,7.4506226
NAT_085,11/1/18,3.9735107
NAT_085,12/1/18,-4.7703247
NAT_085,1/1/19,-3.7513123
NAT_085,2/1/19,-8.379547
NAT_085,3/1/19,-2.8648682
NAT_085,4/1/19,4.087555
NAT_085,5/1/19,5.1087646
NAT_085,6/1/19,13.886566
NAT_085,7/1/19,18.335663
NAT_085,8/1/19,19.156708
NAT_085,9/1/19,13.197937
NAT_085,10/1/19,7.6274414
NAT_085,11/1/19,3.2366333
NAT_085,12/1/19,-4.98526
NAT_085,1/1/20,-3.7426758
NAT_085,2/1/20,-1.2740173
NAT_085,3/1/20,-2.4768982
NAT_085,4/1/20,3.035492
NAT_085,5/1/20,10.313141
NAT_085,6/1/20,14.551178
NAT_085,7/1/20,19.427917
NAT_085,8/1/20,19.796448
NAT_085,9/1/20,17.116302
NAT_085,10/1/20,12.301056
NAT_085,11/1/20,2.2661438
NAT_085,12/1/20,-1.2673035
NAT_085,1/1/21,-2.8651428
NAT_085,2/1/21,-3.4396362
NAT_085,3/1/21,-1.921875
NAT_085,4/1/21,5.040344
NAT_085,5/1/21,9.619141
NAT_085,6/1/21,17.70404
NAT_085,7/1/21,20.348328
NAT_085,8/1/21,19.294556
NAT_085,9/1/21,16.0672
NAT_085,10/1/21,6.1517944
NAT_085,11/1/21,4.970001
NAT_085,12/1/21,-3.5369873
NAT_085,1/1/22,-4.402191
NAT_085,2/1/22,-2.8572693
NAT_085,3/1/22,1.342804
NAT_085,4/1/22,4.6893616
NAT_085,5/1/22,9.448547
NAT_085,6/1/22,15.416321
NAT_085,7/1/22,20.073792
NAT_085,8/1/22,18.609222
NAT_085,9/1/22,15.868317
NAT_085,10/1/22,10.165466
NAT_085,11/1/22,-3.364441
NAT_085,12/1/22,-5.4125977
NAT_086,1/1/18,2.5473328
NAT_086,2/1/18,0.2723999
NAT_086,3/1/18,0.16741943
NAT_086,4/1/18,4.8339233
NAT_086,5/1/18,10.138947
NAT_086,6/1/18,16.519135
NAT_086,7/1/18,22.007782
NAT_086,8/1/18,19.845093
NAT_086,9/1/18,16.190002
NAT_086,10/1/18,10.154938
NAT_086,11/1/18,6.232239
NAT_086,12/1/18,0.23446655
NAT_086,1/1/19,0.76657104
NAT_086,2/1/19,-3.5126038
NAT_086,3/1/19,0.68252563
NAT_086,4/1/19,5.718048
NAT_086,5/1/19,6.723572
NAT_086,6/1/19,14.983032
NAT_086,7/1/19,18.874542
NAT_086,8/1/19,19.630615
NAT_086,9/1/19,14.093048
NAT_086,10/1/19,8.77356
NAT_086,11/1/19,6.368042
NAT_086,12/1/19,0.4220276
NAT_086,1/1/20,0.6686096
NAT_086,2/1/20,2.425476
NAT_086,3/1/20,0.7442627
NAT_086,4/1/20,5.2009583
NAT_086,5/1/20,10.395142
NAT_086,6/1/20,15.215393
NAT_086,7/1/20,19.857483
NAT_086,8/1/20,20.73172
NAT_086,9/1/20,18.789429
NAT_086,10/1/20,14.345978
NAT_086,11/1/20,3.4799194
NAT_086,12/1/20,1.0937195
NAT_086,1/1/21,0.33081055
NAT_086,2/1/21,0.6906128
NAT_086,3/1/21,0.7322693
NAT_086,4/1/21,6.0579224
NAT_086,5/1/21,11.014435
NAT_086,6/1/21,18.389069
NAT_086,7/1/21,22.307648
NAT_086,8/1/21,20.637909
NAT_086,9/1/21,17.258392
NAT_086,10/1/21,7.942993
NAT_086,11/1/21,6.6896057
NAT_086,12/1/21,0.08822632
NAT_086,1/1/22,0.81726074
NAT_086,2/1/22,1.0086365
NAT_086,3/1/22,3.6681213
NAT_086,4/1/22,4.6497803
NAT_086,5/1/22,9.124664
NAT_086,6/1/22,15.494171
NAT_086,7/1/22,20.615967
NAT_086,8/1/22,20.818268
NAT_086,9/1/22,17.43509
NAT_086,10/1/22,12.352661
NAT_086,11/1/22,-0.07376099
NAT_086,12/1/22,-0.89297485
NAT_087,1/1/18,-1.670166
NAT_087,2/1/18,-3.499054
NAT_087,3/1/18,-0.80322266
NAT_087,4/1/18,4.3335876
NAT_087,5/1/18,11.113983
NAT_087,6/1/18,13.057129
NAT_087,7/1/18,20.870422
NAT_087,8/1/18,19.681213
NAT_087,9/1/18,13.654816
NAT_087,10/1/18,6.908386
NAT_087,11/1/18,0.3612671
NAT_087,12/1/18,-5.182678
NAT_087,1/1/19,-3.344696
NAT_087,2/1/19,-5.1692505
NAT_087,3/1/19,-1.6860657
NAT_087,4/1/19,3.7400208
NAT_087,5/1/19,9.11499
NAT_087,6/1/19,13.459442
NAT_087,7/1/19,18.431885
NAT_087,8/1/19,19.422546
NAT_087,9/1/19,12.35022
NAT_087,10/1/19,3.1308594
NAT_087,11/1/19,1.5484009
NAT_087,12/1/19,-3.7094727
NAT_087,1/1/20,-2.7287903
NAT_087,2/1/20,-2.7001953
NAT_087,3/1/20,0.23049927
NAT_087,4/1/20,4.3973083
NAT_087,5/1/20,9.512939
NAT_087,6/1/20,13.21109
NAT_087,7/1/20,19.20755
NAT_087,8/1/20,20.120483
NAT_087,9/1/20,16.913208
NAT_087,10/1/20,9.026489
NAT_087,11/1/20,-0.76776123
NAT_087,12/1/20,-3.8902893
NAT_087,1/1/21,-3.036621
NAT_087,2/1/21,-3.4854126
NAT_087,3/1/21,-0.6605835
NAT_087,4/1/21,4.6477966
NAT_087,5/1/21,9.040192
NAT_087,6/1/21,18.079834
NAT_087,7/1/21,23.350922
NAT_087,8/1/21,19.296082
NAT_087,9/1/21,14.362366
NAT_087,10/1/21,6.8975525
NAT_087,11/1/21,2.163147
NAT_087,12/1/21,-3.5431824
NAT_087,1/1/22,-4.0314636
NAT_087,2/1/22,-2.7733154
NAT_087,3/1/22,1.902771
NAT_087,4/1/22,0.84835815
NAT_087,5/1/22,6.281769
NAT_087,6/1/22,12.938965
NAT_087,7/1/22,21.23288
NAT_087,8/1/22,21.929382
NAT_087,9/1/22,16.65799
NAT_087,10/1/22,10.206665
NAT_087,11/1/22,-3.977478
NAT_087,12/1/22,-6.226288
NAT_088,1/1/18,7.189575
NAT_088,2/1/18,5.136444
NAT_088,3/1/18,6.241211
NAT_088,4/1/18,8.913513
NAT_088,5/1/18,11.705658
NAT_088,6/1/18,13.62854
NAT_088,7/1/18,16.264832
NAT_088,8/1/18,16.347992
NAT_088,9/1/18,14.240173
NAT_088,10/1/18,12.182098
NAT_088,11/1/18,8.900757
NAT_088,12/1/18,6.3431396
NAT_088,1/1/19,6.5993347
NAT_088,2/1/19,3.1741943
NAT_088,3/1/19,6.475281
NAT_088,4/1/19,9.245056
NAT_088,5/1/19,11.704254
NAT_088,6/1/19,13.699402
NAT_088,7/1/19,15.870575
NAT_088,8/1/19,17.086273
NAT_088,9/1/19,14.570526
NAT_088,10/1/19,10.062225
NAT_088,11/1/19,7.7890625
NAT_088,12/1/19,6.1039734
NAT_088,1/1/20,6.8491516
NAT_088,2/1/20,5.7659607
NAT_088,3/1/20,5.788208
NAT_088,4/1/20,9.138062
NAT_088,5/1/20,11.781036
NAT_088,6/1/20,13.328003
NAT_088,7/1/20,15.579529
NAT_088,8/1/20,16.593628
NAT_088,9/1/20,16.948212
NAT_088,10/1/20,12.188934
NAT_088,11/1/20,7.6560974
NAT_088,12/1/20,6.5469666
NAT_088,1/1/21,6.489685
NAT_088,2/1/21,5.491211
NAT_088,3/1/21,5.7031555
NAT_088,4/1/21,9.263702
NAT_088,5/1/21,10.893951
NAT_088,6/1/21,14.561401
NAT_088,7/1/21,15.748779
NAT_088,8/1/21,15.938782
NAT_088,9/1/21,14.730103
NAT_088,10/1/21,10.503998
NAT_088,11/1/21,9.100189
NAT_088,12/1/21,4.8803406
NAT_088,1/1/22,6.2105713
NAT_088,2/1/22,5.92749
NAT_088,3/1/22,7.3471375
NAT_088,4/1/22,6.743042
NAT_088,5/1/22,9.273804
NAT_088,6/1/22,13.21521
NAT_088,7/1/22,16.139618
NAT_088,8/1/22,16.92749
NAT_088,9/1/22,15.618774
NAT_088,10/1/22,13.266571
NAT_088,11/1/22,5.9768677
NAT_088,12/1/22,5.015503
